z,x,y
559,89,145
294,50,146
345,94,163
599,34,169
716,75,131
597,95,173
283,65,86
747,41,139
507,111,59
434,95,137
513,78,172
135,56,61
70,99,83
703,89,68
639,62,145
474,108,155
113,103,88
634,47,164
245,91,85
132,82,131
519,79,84
422,100,152
208,84,147
92,68,141
767,78,134
297,70,138
186,56,74
279,73,95
217,71,85
395,97,179
9,69,104
225,88,93
465,76,150
555,83,78
172,91,83
639,71,112
112,86,137
705,76,188
147,46,167
328,80,134
507,88,130
148,75,141
558,95,187
724,76,93
345,67,136
180,79,85
78,86,102
167,65,137
131,69,139
665,79,58
557,104,194
460,98,159
610,81,126
344,122,62
91,37,162
302,97,103
523,76,118
120,82,152
472,83,77
351,35,72
185,93,143
557,87,90
689,66,138
496,98,179
127,51,156
743,78,80
537,80,54
701,92,135
673,99,169
691,41,70
537,91,38
711,76,120
499,95,91
694,99,70
493,87,176
571,76,45
145,80,135
125,67,111
104,73,149
408,92,148
273,95,82
295,107,81
743,98,86
553,104,141
291,72,143
749,84,61
112,44,145
140,61,145
718,72,93
137,47,152
538,88,117
363,100,175
100,91,151
735,78,66
137,77,118
617,86,142
647,72,92
628,73,83
473,122,173
447,107,180
188,87,132
752,77,85
92,82,127
697,86,79
723,105,89
501,96,88
193,25,56
362,97,75
191,82,135
760,68,91
776,64,137
157,51,62
786,69,135
765,79,124
163,60,121
630,77,73
203,33,76
202,78,79
556,82,157
232,50,152
286,84,97
697,66,81
118,107,83
129,84,51
100,52,59
786,81,99
232,93,84
376,79,102
423,108,154
463,80,131
375,89,54
368,90,72
734,80,88
55,66,52
296,91,97
188,95,81
495,74,81
495,83,65
482,75,144
184,107,70
457,112,178
450,74,63
786,69,138
209,40,75
282,73,87
351,87,67
319,63,76
168,43,155
94,108,78
489,89,145
402,91,173
685,92,145
262,72,142
408,85,165
604,78,114
612,70,82
213,63,141
420,90,85
566,89,106
115,70,48
741,76,144
155,73,126
731,78,144
540,106,82
493,81,119
59,69,66
747,70,140
299,37,148
314,65,157
571,103,171
62,58,148
511,75,154
406,92,130
562,88,100
760,98,58
644,22,140
453,101,62
782,73,138
624,97,78
362,93,167
385,104,59
74,98,83
733,71,84
540,114,191
253,101,145
645,101,154
738,70,146
79,70,121
748,64,141
125,63,157
127,70,73
72,48,64
650,88,47
449,64,171
666,110,59
273,59,138
646,76,134
364,79,133
504,94,59
597,82,47
3,89,122
554,90,73
233,93,75
557,67,136
470,51,87
460,119,184
253,59,142
266,46,151
608,78,73
334,93,178
432,110,187
98,55,58
620,67,143
109,41,78
313,48,79
202,119,166
359,84,90
358,102,130
61,120,159
594,97,28
35,76,117
789,56,145
119,71,79
12,62,76
202,55,73
2,63,84
28,91,84
563,93,166
679,80,90
338,69,144
363,110,186
785,57,76
627,87,67
651,89,173
560,109,161
75,80,134
622,108,82
372,118,162
561,42,157
520,83,159
79,57,62
392,70,98
287,84,142
486,71,73
380,90,35
65,70,147
6,77,149
789,92,171
192,77,82
555,97,157
477,89,92
507,98,185
160,87,140
451,118,159
613,100,134
344,116,156
60,97,130
178,75,115
633,92,172
612,90,58
771,97,81
54,128,80
251,100,130
477,99,141
261,18,56
345,115,64
33,66,148
576,61,143
18,79,95
214,99,136
117,76,82
411,79,181
288,92,134
289,77,68
28,68,80
497,97,83
700,64,76
652,81,99
458,110,35
174,112,134
355,104,173
444,118,42
127,106,96
722,73,111
676,74,81
466,72,76
292,67,148
117,56,154
506,92,92
430,106,180
585,101,60
191,100,139
435,86,114
451,88,102
483,109,178
603,75,133
589,89,80
577,90,94
208,95,158
738,82,58
356,84,44
571,87,98
697,78,103
247,80,146
773,79,114
565,102,25
558,78,42
503,93,47
668,86,105
325,76,80
645,117,160
781,74,73
84,88,143
301,59,108
463,114,186
546,88,170
264,50,83
233,75,111
239,108,85
99,103,133
455,83,131
152,85,96
586,100,54
497,108,61
395,91,54
523,83,57
158,84,166
210,91,76
675,111,168
387,97,92
361,99,93
639,93,74
129,80,155
457,97,37
688,83,135
72,75,107
732,73,104
770,86,89
738,105,162
514,83,159
170,64,156
777,80,132
265,76,76
145,56,77
479,104,153
313,64,92
415,47,75
650,71,161
278,94,147
770,71,90
83,99,79
242,90,137
151,111,145
508,81,143
499,97,32
509,99,170
234,72,135
697,70,141
785,54,137
82,59,79
270,96,127
703,72,87
531,77,168
531,83,111
312,71,144
540,76,96
576,79,64
733,67,137
62,69,143
764,57,138
557,94,72
622,90,135
746,59,136
504,86,65
304,66,152
550,92,82
442,116,42
713,70,90
649,87,164
400,82,167
545,81,171
237,79,86
661,70,90
703,65,129
128,48,97
424,105,83
9,108,148
135,60,92
572,87,83
511,73,107
555,83,124
230,97,66
674,81,108
516,92,43
199,90,95
185,99,130
451,108,182
422,91,63
293,77,140
234,95,69
421,89,120
207,92,137
775,74,94
102,82,159
340,100,58
278,81,73
709,77,85
757,73,95
622,79,65
113,87,90
632,98,169
244,83,144
717,78,162
588,70,110
334,103,136
73,81,129
93,85,135
84,72,143
223,69,151
276,108,133
124,124,140
605,94,43
322,92,139
441,109,50
763,61,97
557,79,59
514,73,90
610,67,152
429,86,87
555,78,70
767,74,145
761,96,130
321,65,147
168,91,135
230,57,87
166,79,65
134,97,140
153,51,144
754,89,92
646,93,146
755,95,131
783,31,154
162,76,97
418,99,86
162,67,138
598,102,82
477,111,168
516,110,60
88,116,137
529,92,156
546,94,75
681,81,127
261,78,95
327,108,159
712,72,130
286,68,78
270,81,135
672,105,164
193,75,89
598,83,128
299,64,77
435,84,46
174,86,121
749,83,184
120,63,152
648,41,152
260,75,152
291,89,134
715,87,71
446,108,164
324,73,95
601,89,132
678,102,158
623,88,153
81,59,87
296,81,131
397,81,58
126,33,45
526,95,130
690,40,51
90,75,140
707,67,140
452,97,156
226,85,102
203,53,145
64,73,81
519,77,135
417,45,159
451,107,166
438,113,192
100,78,150
678,77,137
415,98,43
117,41,164
347,76,165
385,102,62
746,82,72
557,87,147
476,98,24
744,90,143
630,98,130
280,58,154
452,72,143
566,94,57
110,115,139
138,56,146
372,112,57
451,86,96
241,72,82
194,81,153
97,58,71
360,88,37
618,78,45
374,108,157
69,89,127
374,83,168
674,65,110
146,74,149
409,92,53
252,109,75
540,107,177
429,100,81
222,72,161
684,86,146
707,102,65
256,93,152
727,75,84
374,110,45
686,95,46
166,33,177
49,91,97
83,48,71
453,117,171
123,73,140
633,86,156
615,81,92
767,73,132
570,88,64
407,116,139
510,79,155
45,97,151
15,72,138
784,68,85
238,90,119
365,79,135
189,113,82
61,84,90
494,100,165
401,81,68
237,57,72
591,59,169
780,89,170
239,65,97
275,53,76
400,119,176
359,123,169
719,85,92
658,72,100
166,79,136
593,71,100
359,96,160
592,76,168
725,99,134
743,78,83
773,81,158
124,119,148
742,101,138
106,88,72
439,112,164
641,88,163
649,71,82
413,106,69
723,81,146
144,72,145
72,62,150
8,43,48
760,78,82
330,91,119
251,78,146
149,79,138
370,83,126
444,94,140
573,47,152
0,81,109
619,59,84
562,74,117
63,69,144
630,79,85
78,72,98
760,64,140
79,73,97
97,98,142
244,81,137
160,96,92
454,88,74
108,81,158
459,109,169
286,66,151
98,67,136
684,92,73
579,78,139
246,59,80
657,101,163
253,92,93
689,66,139
448,107,176
372,102,38
101,83,143
185,52,71
620,90,67
579,84,156
378,97,47
121,90,77
463,96,157
94,93,84
407,111,92
332,108,138
94,66,76
769,81,138
585,95,143
510,85,95
294,72,70
221,29,85
164,61,89
648,86,82
468,89,114
275,62,142
289,53,147
248,60,74
376,106,179
450,86,113
786,64,139
637,101,159
491,104,33
586,94,172
283,97,142
460,106,160
729,80,140
712,84,98
644,83,101
344,99,64
295,82,83
681,84,97
3,82,137
546,106,73
419,113,174
419,73,115
480,100,81
453,87,108
338,114,57
461,99,160
136,100,82
103,101,137
104,104,76
721,70,65
474,78,39
449,94,126
677,86,131
462,102,54
710,72,93
276,75,90
549,92,73
507,75,126
135,38,73
628,92,45
85,92,148
91,85,143
676,72,115
246,92,87
703,80,135
104,70,113
540,96,47
606,77,87
44,80,98
504,60,159
120,109,86
131,77,125
118,81,84
145,80,81
624,105,71
596,75,86
404,88,46
575,80,102
585,86,132
89,58,108
415,88,138
141,56,106
285,99,79
417,91,75
90,90,153
770,67,128
294,92,134
106,51,149
754,104,84
551,71,112
584,99,79
708,83,83
699,58,133
324,69,93
377,92,102
582,85,132
762,72,117
706,76,128
369,100,170
638,102,162
215,94,70
468,90,117
759,87,129
179,53,63
230,74,83
398,74,136
320,93,132
241,87,127
251,78,143
70,88,111
407,93,141
294,78,144
741,99,87
744,69,109
541,106,172
153,73,79
573,115,51
760,61,88
356,98,194
494,97,149
549,89,174
778,88,86
726,62,92
235,103,78
259,84,142
346,92,52
506,100,94
92,79,90
98,74,77
627,82,95
573,103,154
31,70,78
524,80,125
123,87,79
603,92,153
154,69,70
648,93,56
484,98,67
353,83,62
111,77,86
265,75,84
662,89,78
298,110,138
430,97,171
767,55,139
452,104,189
511,79,135
681,96,143
17,79,162
106,78,91
625,87,134
154,76,78
80,60,77
294,74,107
568,78,148
167,68,155
135,77,72
725,83,99
693,71,136
557,109,32
442,117,44
108,86,71
38,81,80
686,87,92
686,86,69
764,77,84
600,94,160
659,32,181
52,78,134
229,76,93
423,78,110
546,97,72
449,105,81
42,60,147
228,121,138
444,98,57
104,92,88
68,102,171
457,107,158
160,75,140
786,63,144
553,64,131
463,86,81
453,54,89
339,88,181
725,63,73
462,84,29
772,74,100
419,71,115
68,103,173
3,113,149
694,100,66
781,78,85
669,89,152
711,72,101
40,79,122
594,106,59
114,92,79
150,75,170
754,53,82
713,92,86
232,82,80
752,92,101
712,72,71
229,120,146
493,92,175
627,70,120
756,83,109
61,81,89
35,85,63
667,79,82
191,85,94
569,76,68
739,75,140
63,71,90
409,37,153
340,85,147
25,108,80
503,87,60
648,107,151
721,47,59
152,64,68
722,98,137
526,91,190
119,99,80
121,80,126
663,72,148
765,69,115
249,72,83
389,95,99
127,69,88
561,93,132
734,85,89
365,100,87
465,100,51
331,103,170
250,65,91
592,94,66
254,69,152
12,66,153
80,78,151
70,55,68
245,40,71
147,81,83
189,78,134
94,67,83
458,77,129
606,102,173
785,105,61
517,95,130
639,73,133
266,76,143
757,95,137
210,53,153
279,88,71
532,97,129
745,65,72
62,70,88
710,67,96
732,61,98
254,70,146
676,68,116
644,84,44
351,102,192
637,91,44
608,108,45
257,81,150
325,88,97
202,55,113
294,63,108
781,86,121
259,104,147
52,84,94
678,80,165
395,90,72
206,86,105
705,89,73
543,97,48
470,94,44
438,111,72
259,73,156
557,89,67
427,104,33
210,52,145
255,63,119
273,82,140
782,72,80
192,106,152
314,88,136
522,65,52
761,85,100
87,82,91
217,93,85
309,94,94
567,80,94
638,28,53
246,95,92
52,78,125
438,110,172
559,101,153
496,105,177
621,97,51
778,40,141
167,69,102
238,71,80
779,48,145
97,79,75
88,49,153
470,112,170
474,101,129
293,61,139
687,88,132
667,105,169
679,81,110
25,88,83
478,114,189
262,52,70
512,73,123
29,67,154
16,86,95
737,85,72
599,69,90
168,106,166
73,71,85
463,84,66
788,112,71
112,29,41
760,78,142
144,95,167
279,59,129
530,64,75
479,84,145
736,79,74
65,58,114
105,82,87
605,88,152
84,67,130
521,113,44
205,91,144
756,71,103
772,76,88
696,74,94
69,75,64
712,59,52
121,93,92
742,73,123
374,80,56
151,124,158
739,60,136
169,95,86
327,109,46
458,96,191
712,95,137
460,83,151
660,69,83
777,91,92
369,86,187
84,41,161
117,84,138
768,59,83
666,93,128
284,68,145
251,75,142
321,95,118
478,116,71
421,91,152
133,55,154
314,68,138
507,73,119
486,97,183
83,55,153
468,120,179
132,87,159
177,57,168
34,77,79
781,88,105
614,95,55
283,93,81
247,93,149
613,84,77
240,62,138
296,85,142
103,52,153
751,76,135
447,59,175
663,84,31
486,105,44
324,88,111
147,76,140
316,85,88
199,95,101
746,80,107
171,57,151
765,93,83
189,80,97
60,34,48
291,107,131
416,98,178
293,75,105
221,121,86
718,91,142
283,101,97
636,92,55
222,117,135
243,92,96
601,102,183
768,93,152
71,37,36
590,82,133
65,66,87
263,75,126
84,72,145
259,98,149
102,122,80
173,81,144
695,73,85
711,80,92
108,109,79
33,72,77
229,68,83
294,80,65
202,73,136
172,87,117
266,104,133
504,92,187
120,81,92
399,89,108
448,104,184
457,108,171
644,76,62
555,88,89
530,101,51
609,104,41
533,94,171
459,87,146
775,76,158
155,89,90
396,81,180
115,109,135
471,101,157
30,87,152
741,62,150
569,94,63
760,86,68
504,88,106
476,108,48
15,80,126
302,109,88
137,72,83
610,89,171
528,85,56
307,95,72
348,102,36
166,88,134
572,110,57
247,78,146
483,108,182
133,94,143
408,118,162
616,75,134
210,39,150
237,71,69
726,77,93
122,43,74
87,74,103
130,96,79
298,95,83
665,93,96
37,82,65
155,69,149
289,36,163
94,77,89
560,86,94
245,74,79
727,73,84
685,80,106
268,82,78
671,67,86
150,115,142
584,73,157
285,58,143
302,63,144
398,108,85
245,63,69
398,102,53
747,52,141
452,90,173
139,71,141
609,93,63
632,53,82
378,93,161
703,85,78
298,102,156
628,65,115
545,90,98
742,68,122
767,94,182
530,95,180
754,62,143
229,73,147
576,84,91
703,64,89
79,75,72
688,100,53
215,96,93
746,66,103
585,101,153
630,97,58
408,91,131
533,87,135
592,69,107
612,87,149
391,83,164
574,100,63
773,77,86
441,94,156
484,86,60
417,94,97
662,71,128
348,108,164
349,43,59
249,83,90
579,110,49
127,67,145
704,59,83
500,92,72
200,79,63
117,121,85
216,75,139
257,77,79
76,76,83
749,106,144
356,100,146
514,87,103
70,75,88
495,66,140
510,59,161
287,67,114
716,64,73
304,66,142
259,64,146
743,85,76
95,118,138
692,88,147
316,107,139
426,97,149
437,91,84
206,115,53
168,53,72
289,84,132
441,78,98
292,63,143
404,84,132
151,81,140
609,95,84
80,74,154
787,103,175
500,79,81
161,63,81
471,104,162
509,99,77
309,116,144
570,69,64
697,62,86
165,94,91
463,77,65
206,46,156
400,96,142
121,73,83
729,44,136
120,98,127
634,32,167
340,98,86
314,98,98
458,89,120
288,86,132
709,73,128
201,85,122
594,85,100
687,96,145
183,85,156
646,97,54
765,107,158
299,94,152
612,84,146
678,70,58
452,105,64
742,84,70
381,88,54
152,84,146
635,74,135
36,94,70
543,99,45
171,81,123
148,85,91
698,67,123
788,94,142
413,116,45
451,59,135
552,94,152
275,60,88
598,60,168
486,72,151
131,83,100
284,75,160
667,99,157
376,77,145
574,83,130
265,115,78
192,81,147
723,60,88
142,77,98
333,82,133
619,75,106
647,85,85
466,85,76
245,81,125
408,40,63
257,83,79
689,111,159
305,97,127
598,71,66
280,83,130
85,93,85
549,80,124
518,75,152
606,72,107
561,90,107
229,77,127
128,77,70
620,86,58
431,81,42
788,86,71
660,92,75
752,91,83
160,80,119
137,70,145
337,64,117
98,73,84
18,103,137
228,101,129
312,57,149
610,81,41
665,89,153
471,76,128
637,87,106
93,100,155
555,98,73
359,75,104
178,107,134
519,81,45
179,61,154
774,75,125
27,82,124
208,96,144
641,101,154
447,106,174
70,80,84
83,83,99
569,110,24
251,115,140
99,75,151
128,82,82
572,78,124
385,59,138
706,68,114
89,76,81
698,83,164
522,90,99
97,77,132
33,80,115
688,87,122
80,76,78
766,73,73
291,89,73
294,45,79
601,114,174
470,82,151
67,28,57
405,94,152
482,95,40
303,112,69
512,79,41
439,110,62
630,77,140
430,96,99
64,78,152
126,58,76
302,86,97
386,96,154
352,96,185
611,80,99
691,79,135
586,122,55
325,73,84
699,85,61
178,89,129
566,87,31
153,57,145
235,86,146
149,75,80
235,81,148
14,108,80
193,83,83
21,98,143
88,68,118
344,75,146
580,82,75
743,106,143
246,78,90
490,114,193
53,55,151
575,91,147
294,53,76
549,79,120
403,88,161
105,85,133
738,67,168
132,66,80
121,103,148
314,109,141
518,74,65
707,67,155
84,65,116
502,113,160
156,64,73
453,83,137
779,68,140
394,91,94
475,108,159
266,47,151
91,72,153
786,89,65
418,80,60
81,65,75
335,82,95
361,96,170
262,45,70
629,32,66
180,81,84
664,103,69
577,82,101
626,84,133
508,81,71
504,112,172
71,45,152
422,90,140
171,76,75
136,78,135
400,62,75
197,93,130
744,80,128
551,81,168
525,85,67
398,67,110
560,93,62
634,103,58
531,94,72
519,80,137
491,108,50
35,80,63
582,125,46
71,76,76
553,45,55
427,95,100
446,89,70
402,69,154
336,102,169
123,77,126
625,66,77
140,65,76
350,93,129
501,81,151
638,72,84
455,101,36
692,82,127
606,72,141
304,47,83
773,80,125
588,82,162
739,75,140
388,79,161
526,81,129
545,98,66
502,99,80
452,85,177
316,57,84
201,95,74
489,82,125
658,64,69
746,82,79
30,81,135
765,66,95
202,84,141
507,84,145
312,47,150
559,71,78
138,88,80
379,100,190
575,97,155
694,83,65
268,47,57
463,78,150
445,95,168
479,96,175
104,72,134
492,104,154
554,80,73
272,112,73
115,66,128
701,105,140
664,95,80
186,101,149
686,88,130
287,99,81
172,71,142
474,109,46
102,92,137
270,55,81
768,83,124
135,65,142
786,94,171
676,91,102
202,80,80
743,60,88
665,84,103
667,82,87
420,73,116
668,70,99
707,91,76
456,109,57
106,66,125
729,90,150
240,84,135
12,71,143
750,83,130
672,94,73
426,96,148
200,89,103
153,48,166
418,82,74
320,98,91
495,98,179
165,87,143
649,89,87
245,65,133
786,49,93
407,85,137
24,92,83
247,70,73
693,102,79
117,88,144
523,98,76
454,107,166
713,84,93
753,81,104
82,63,118
380,96,97
508,108,58
108,89,107
400,92,89
288,79,143
692,67,108
439,85,55
464,101,35
236,99,158
158,68,73
659,68,142
149,96,173
339,93,164
86,72,76
780,87,86
706,77,87
363,88,91
272,62,149
168,56,148
681,78,83
113,40,74
700,70,128
720,65,71
563,91,166
327,89,81
86,80,68
772,85,131
678,79,128
260,64,85
575,81,99
449,112,37
126,69,84
168,38,33
741,79,140
217,30,150
155,73,75
447,102,198
597,63,64
119,100,137
219,123,80
89,84,128
729,77,136
255,93,79
527,70,58
336,97,73
463,114,172
534,89,104
579,86,136
392,70,76
448,103,173
502,86,149
215,83,126
273,80,140
341,97,83
95,107,126
274,51,150
599,106,139
323,84,120
292,102,96
388,79,66
523,84,69
145,68,111
249,51,79
763,75,108
29,73,126
163,122,138
143,96,87
106,77,146
390,93,50
775,74,142
605,98,75
737,91,135
456,65,66
567,62,70
128,116,89
648,89,138
572,104,41
92,67,154
234,76,86
680,86,151
684,79,61
449,109,45
651,102,161
301,77,147
610,79,125
427,110,65
71,33,61
18,78,64
450,88,130
30,58,65
92,97,100
569,104,94
709,96,75
96,121,140
675,82,192
665,89,90
218,63,79
692,73,85
357,108,40
254,108,130
189,75,72
70,113,133
259,72,140
307,79,87
739,79,102
408,90,123
427,67,158
325,95,93
249,65,83
775,75,123
233,53,155
366,102,126
326,88,84
462,71,133
789,85,116
79,70,74
504,85,145
252,42,156
633,84,134
283,73,143
783,23,72
581,87,70
450,82,135
391,95,64
469,118,49
172,94,147
402,96,29
468,102,50
491,114,187
516,75,152
788,73,99
563,105,186
67,65,141
166,41,78
437,113,168
424,85,69
669,108,145
526,95,120
330,83,63
422,107,32
305,69,147
327,62,77
525,70,108
154,112,82
605,117,50
605,115,54
474,95,159
656,78,98
401,65,161
420,94,43
197,71,96
36,77,148
125,74,125
106,90,81
689,80,80
415,81,69
440,99,57
153,86,124
151,50,72
701,76,102
779,95,145
693,64,136
770,82,100
591,93,156
356,66,123
66,89,142
297,61,86
425,88,70
558,75,69
128,42,192
60,62,109
692,72,143
297,116,80
382,78,79
512,82,195
192,69,79
4,84,144
378,105,145
173,70,107
737,83,168
533,81,37
171,84,129
298,115,134
657,98,149
118,97,141
789,77,132
96,78,147
683,92,65
680,91,158
169,87,80
363,107,50
465,101,62
662,91,77
242,55,80
686,81,127
341,77,84
313,72,135
430,94,32
435,81,84
627,82,70
743,77,162
278,53,72
152,64,77
620,78,145
745,69,82
758,76,129
553,90,76
785,73,83
477,92,182
162,77,103
378,55,147
29,80,102
779,106,143
104,72,89
604,76,167
258,87,132
99,89,85
113,96,91
253,95,81
104,94,80
278,61,137
787,90,90
367,65,84
51,55,65
592,89,155
600,88,97
386,88,172
259,94,99
337,77,90
253,101,77
586,96,57
347,106,43
647,78,79
57,89,152
553,104,49
85,56,126
354,109,56
708,84,158
239,77,92
121,31,183
335,113,173
0,87,119
567,105,41
509,56,163
729,102,82
738,54,135
602,101,180
294,107,149
439,121,171
307,57,76
306,85,74
530,93,139
283,65,71
786,78,71
628,84,79
143,66,156
602,90,143
345,80,164
62,75,76
209,74,160
464,81,76
739,82,124
240,72,139
741,100,64
316,56,75
110,45,143
0,88,74
310,81,83
412,85,128
374,93,50
94,106,90
736,94,79
227,83,168
164,68,147
787,76,106
570,98,77
587,97,53
70,63,82
15,66,157
244,83,136
361,48,143
128,71,151
692,84,142
613,89,142
288,64,85
658,70,72
770,93,100
120,80,143
603,86,69
464,114,172
391,105,60
151,100,94
752,98,148
152,68,76
238,94,134
609,104,62
705,64,91
169,63,83
581,96,33
42,84,93
779,87,185
518,76,124
299,75,144
607,88,97
493,87,71
219,57,154
722,75,139
505,117,162
250,34,44
555,97,58
723,68,79
622,73,136
404,95,164
222,84,97
653,89,81
91,82,88
332,96,152
100,93,149
717,74,37
671,73,49
612,84,72
135,85,83
159,64,147
194,76,80
117,97,81
584,67,73
195,54,142
554,96,169
520,96,64
591,90,159
262,82,148
432,102,78
701,87,97
735,90,66
200,84,90
314,63,140
13,83,148
219,118,75
481,98,130
201,79,136
191,76,87
488,112,48
672,78,70
380,81,88
776,62,141
673,74,114
754,68,126
471,114,58
782,80,115
367,95,161
424,79,74
548,78,128
120,89,85
300,87,140
406,103,154
663,81,157
611,80,81
670,96,158
743,103,142
146,90,126
99,23,154
554,30,49
598,58,82
474,106,175
261,88,138
312,55,139
604,74,132
328,90,136
171,70,119
624,105,66
621,86,127
300,84,169
646,79,142
375,66,134
559,94,76
592,73,81
517,81,172
141,57,60
573,92,149
255,85,72
521,34,47
631,88,151
140,72,146
58,78,87
470,121,180
287,75,121
334,113,85
758,42,64
499,83,142
154,74,75
630,88,81
514,82,123
370,93,171
501,105,175
489,83,85
234,78,76
263,88,99
128,63,161
377,85,50
605,86,174
78,61,75
554,88,133
782,72,119
459,118,174
388,45,151
267,80,86
146,68,83
384,112,162
555,90,99
771,76,136
680,78,69
530,70,113
625,99,136
638,88,136
731,84,124
64,88,141
601,80,84
367,102,164
339,94,45
149,66,112
670,55,62
668,63,80
619,84,63
707,65,145
406,113,159
789,84,88
89,109,132
355,116,86
634,109,168
16,51,163
507,91,144
558,88,159
673,92,139
233,60,71
697,87,82
406,87,127
539,87,97
726,76,85
511,40,173
729,90,144
374,100,59
705,71,130
584,94,179
743,71,123
156,91,127
302,72,95
333,87,123
441,105,41
65,90,87
341,76,64
475,114,38
232,89,94
66,61,129
782,78,129
359,116,52
240,73,112
293,79,94
685,66,93
250,93,76
740,72,139
502,112,64
473,102,142
717,66,107
666,67,110
648,51,150
293,73,77
144,85,138
241,89,114
429,71,146
161,78,87
332,117,162
752,58,80
87,68,70
172,79,136
430,100,170
191,59,76
307,73,156
578,98,78
498,102,61
536,96,173
462,102,174
572,88,91
102,41,147
401,40,61
275,68,151
575,85,158
789,78,76
614,75,94
104,118,78
336,108,156
737,51,165
660,25,138
366,90,126
719,67,87
46,57,150
155,80,81
770,58,142
140,80,137
514,93,126
647,87,137
560,76,93
363,86,177
650,89,83
270,75,157
748,65,157
196,101,142
274,61,139
471,70,73
537,79,150
627,65,71
201,87,107
280,78,76
398,100,168
785,100,73
242,60,130
478,111,74
694,76,82
67,85,170
352,87,34
27,81,143
21,54,153
4,100,82
582,79,64
328,116,173
73,120,138
294,110,79
262,96,147
588,72,81
646,32,136
713,76,141
82,107,138
727,70,88
466,98,71
51,89,148
148,81,83
620,74,125
239,104,87
349,119,67
153,68,134
512,89,137
324,75,137
133,80,62
713,78,137
167,83,90
700,77,59
776,71,121
755,68,69
148,75,91
712,79,86
755,78,99
364,99,131
717,85,75
498,119,47
458,96,164
232,101,144
428,104,69
122,59,111
443,63,149
546,86,77
755,107,58
516,72,152
454,95,94
100,49,76
764,67,62
295,74,84
29,88,106
614,81,143
576,59,174
755,79,132
648,80,113
540,60,164
457,98,168
657,79,82
319,89,82
108,66,138
425,94,182
789,89,138
668,73,87
679,99,142
537,92,105
517,84,91
446,103,191
548,90,47
477,104,157
155,83,72
303,65,85
305,86,153
157,100,69
260,70,147
764,69,93
458,99,180
507,81,183
107,89,95
758,51,76
462,97,64
2,85,107
101,91,142
156,78,153
573,101,84
594,75,103
462,113,186
692,71,139
13,111,135
540,95,97
437,107,37
472,88,89
131,61,152
273,64,76
181,86,137
237,90,90
473,93,34
703,71,132
741,74,156
330,70,159
494,115,56
656,77,147
742,74,66
557,107,61
194,81,86
784,82,102
250,108,139
276,78,59
284,95,143
550,110,57
707,64,77
408,121,65
94,92,99
182,50,146
506,90,174
217,87,79
251,41,83
772,95,73
520,80,126
664,95,76
633,85,105
726,78,128
743,60,84
540,65,53
757,82,124
436,84,88
481,80,138
457,97,80
317,98,89
256,70,79
371,98,52
262,106,68
432,118,184
510,52,152
109,78,112
639,88,131
789,30,72
357,73,125
483,90,43
209,65,100
79,83,143
314,56,151
486,76,143
676,89,143
109,73,87
287,118,89
426,96,158
150,74,71
473,97,56
526,91,158
417,92,102
140,31,145
375,102,56
181,81,143
133,87,86
506,103,142
140,83,89
479,112,42
67,75,87
692,71,95
787,81,73
584,84,75
377,96,75
195,91,76
144,86,144
730,80,139
139,79,78
774,80,104
530,76,86
128,87,100
610,79,132
246,43,154
364,97,162
371,95,49
391,107,50
681,95,57
146,107,77
432,109,174
338,110,164
223,77,148
113,74,110
319,102,85
442,100,182
107,71,132
623,99,165
249,72,139
727,81,80
565,104,64
507,93,49
789,64,134
346,87,187
523,94,169
641,85,97
577,74,148
84,97,82
60,103,132
770,65,141
485,117,40
515,99,57
113,62,49
70,99,137
382,97,174
625,101,159
671,69,120
17,79,127
255,98,75
490,24,48
292,84,127
307,69,80
359,78,95
679,72,142
433,111,187
367,84,140
752,64,109
264,67,72
252,78,132
659,72,87
320,81,77
520,102,62
478,114,170
395,101,66
519,100,46
374,60,141
390,98,169
708,89,93
437,112,157
198,88,64
741,77,84
298,60,82
688,67,75
628,88,96
540,96,144
592,91,74
746,74,89
274,95,74
92,61,112
472,102,47
742,112,159
730,91,90
254,94,156
741,83,64
400,88,147
675,73,83
624,78,84
90,72,157
287,75,143
387,104,56
749,75,78
289,115,147
138,78,89
659,77,89
570,75,116
222,57,154
292,56,112
44,53,61
287,82,81
178,72,80
149,70,85
755,69,73
179,87,85
290,73,131
109,115,71
747,79,162
494,95,153
571,92,145
611,84,152
502,94,89
194,64,123
617,93,138
688,62,92
615,74,82
370,83,187
328,95,99
414,103,133
347,86,135
533,91,68
139,58,75
376,98,125
246,86,137
141,55,137
423,103,164
285,44,160
260,43,139
136,51,173
754,75,151
508,93,130
512,87,91
338,92,118
84,59,73
502,84,143
623,48,140
38,69,150
355,87,83
764,67,106
266,78,80
247,54,156
91,75,85
429,89,42
237,86,86
136,82,140
715,76,86
100,98,88
746,77,68
724,91,140
426,115,164
440,104,161
144,53,67
715,83,99
617,79,129
730,89,133
93,71,119
391,82,162
106,81,147
565,92,150
691,73,134
137,116,82
73,79,73
650,79,82
516,99,72
241,123,61
272,102,143
225,77,100
675,80,128
630,20,83
695,81,97
777,102,79
710,90,75
542,96,54
691,71,139
158,71,103
360,106,140
177,83,146
260,64,139
408,77,129
482,101,167
557,84,110
697,81,142
692,70,149
589,78,137
564,70,87
185,83,143
288,92,83
129,68,83
258,80,149
577,79,153
703,72,130
7,90,145
385,77,112
357,79,116
779,88,91
571,70,144
56,116,161
262,91,125
113,75,132
658,96,140
238,74,78
