z,x,y
382,37,66
209,43,52
122,95,87
470,88,90
708,80,95
364,92,132
57,125,139
489,91,88
276,100,67
515,84,119
347,94,172
647,87,105
395,106,131
39,55,58
536,77,126
203,101,66
250,89,105
154,102,136
308,108,140
442,84,63
273,106,84
638,87,107
95,43,129
251,94,97
348,99,148
759,76,113
518,92,124
775,75,112
74,101,79
540,90,116
158,57,97
287,94,106
337,98,171
184,82,112
413,90,120
113,86,107
729,57,153
417,78,114
643,84,113
209,58,110
112,67,88
695,98,176
67,38,52
250,100,89
224,22,91
299,88,115
531,89,103
602,95,66
445,88,130
375,107,81
775,99,74
727,101,81
598,85,76
98,93,62
70,79,104
681,72,106
710,78,114
487,91,125
265,107,74
652,75,111
117,87,114
451,94,88
504,88,120
711,77,109
376,87,131
457,40,90
576,82,102
328,72,114
284,101,132
513,82,117
719,88,91
306,55,93
71,70,107
732,95,192
46,91,123
379,76,109
527,32,51
151,107,82
582,96,159
465,92,115
703,77,108
329,104,84
353,102,155
43,92,120
700,77,110
132,104,126
284,88,121
86,70,61
160,109,140
196,21,79
489,105,63
572,43,66
298,93,91
687,76,112
374,99,85
191,69,112
131,94,99
102,65,112
461,78,118
124,99,133
170,99,94
323,58,108
362,64,126
487,80,112
766,99,145
536,78,100
429,72,132
261,98,147
123,85,115
61,64,106
178,80,113
178,91,107
126,105,153
251,78,110
331,76,109
162,107,133
261,103,80
237,33,155
484,36,134
709,76,111
499,96,87
252,14,87
622,77,112
290,83,109
212,117,68
272,76,102
737,88,126
20,87,107
272,101,147
208,90,125
605,86,145
178,104,97
199,111,81
737,78,113
652,88,123
626,78,124
737,85,108
285,99,136
293,120,82
785,90,89
48,68,161
272,76,103
712,76,108
246,99,82
696,62,97
296,19,134
577,52,145
65,90,115
436,34,68
317,54,73
479,49,149
442,106,52
114,112,134
546,38,51
756,93,90
726,72,117
421,93,125
673,88,104
519,71,115
396,81,114
180,26,172
645,74,113
256,76,108
110,96,127
374,67,114
273,37,175
633,121,32
316,88,158
535,86,119
225,85,108
359,106,183
151,101,49
209,96,59
376,78,101
36,88,116
150,23,149
457,95,106
217,105,137
685,96,154
251,101,81
306,97,86
483,107,52
60,66,65
725,74,98
94,51,125
242,95,86
597,92,133
788,85,132
166,83,116
109,72,108
295,96,121
319,109,135
536,98,57
476,98,82
770,66,151
593,71,115
299,107,138
293,84,103
632,87,116
437,89,81
200,20,86
534,77,111
261,21,90
215,110,143
506,105,80
34,23,62
625,103,160
757,76,112
297,67,114
4,84,111
79,76,115
619,98,128
5,37,189
299,81,120
300,86,130
502,76,107
520,89,86
77,85,109
318,96,97
767,87,103
297,86,120
622,76,120
140,85,119
331,104,90
198,36,40
355,95,126
255,84,131
45,110,150
321,106,34
644,84,124
566,100,88
258,75,117
288,70,93
287,87,114
292,97,150
122,109,77
439,83,72
376,96,87
603,94,162
465,89,96
244,15,164
240,53,166
515,89,119
304,60,109
516,88,125
468,108,69
217,51,143
780,76,106
422,97,152
493,35,133
780,38,81
532,85,120
470,86,105
544,102,75
277,98,131
58,102,139
221,111,89
635,90,86
602,79,127
242,90,99
318,87,113
568,81,114
237,90,75
192,105,79
693,83,104
700,94,133
231,98,48
163,112,86
216,108,140
429,88,126
222,74,112
625,85,105
117,80,114
3,103,67
51,103,136
685,86,101
177,46,181
170,95,147
233,42,179
334,97,59
98,109,138
40,37,33
260,121,78
572,88,104
358,85,101
425,79,119
755,100,72
721,35,61
418,105,152
512,102,89
648,71,129
361,75,128
239,86,112
613,94,144
622,91,121
726,88,94
243,102,100
624,82,117
629,98,69
83,87,111
615,69,116
509,83,98
239,43,39
218,109,60
412,93,92
602,98,128
301,88,110
377,81,108
452,30,164
376,84,99
182,35,186
210,112,80
49,52,198
673,87,90
40,90,51
319,32,186
3,29,53
54,45,40
327,42,170
785,34,75
587,50,131
485,105,165
633,63,107
28,24,171
192,49,150
231,40,40
173,90,118
43,40,192
767,89,155
276,98,132
553,82,138
111,67,119
723,72,112
730,72,102
27,106,135
775,64,152
140,96,81
503,94,131
95,67,109
518,86,144
279,94,115
27,101,83
270,34,148
134,103,61
637,83,117
599,83,119
54,45,192
247,94,110
263,64,106
700,44,166
608,82,118
458,32,70
419,90,142
237,77,118
406,103,57
490,85,127
412,85,111
118,108,95
57,102,93
52,108,96
112,98,95
711,78,98
49,84,109
116,93,109
29,24,164
372,88,100
594,91,81
68,84,104
705,96,148
278,107,130
304,63,50
778,38,50
587,88,131
529,75,117
223,102,88
750,92,145
99,28,180
177,105,90
180,100,83
293,80,104
364,40,71
463,96,148
195,32,154
603,88,95
340,106,58
308,110,136
222,108,54
533,95,73
497,98,66
96,106,85
315,70,154
242,85,112
765,68,145
565,86,98
399,90,118
197,87,164
651,84,128
297,97,135
311,101,50
290,86,109
345,85,164
638,94,74
671,94,150
294,25,69
303,63,106
529,91,149
412,73,110
785,87,77
31,95,105
119,91,120
639,75,107
152,107,82
383,95,131
174,78,109
495,86,123
361,101,122
449,29,69
429,39,151
433,90,96
506,91,117
538,96,130
162,92,128
139,36,153
327,94,118
734,32,72
645,74,102
30,26,151
207,84,101
360,95,104
90,78,109
733,77,113
110,84,107
475,94,151
493,96,121
626,99,97
94,113,151
228,86,120
218,95,59
140,44,188
264,89,108
511,90,107
705,34,159
787,80,114
97,62,98
74,93,174
129,93,127
153,29,174
650,94,90
683,75,84
291,101,91
316,106,138
254,85,125
700,27,65
443,77,107
589,103,160
322,93,110
234,67,115
265,102,89
8,106,74
362,90,109
305,97,120
360,95,108
191,108,82
460,97,80
633,87,36
220,99,143
311,44,75
162,112,64
71,96,100
693,82,109
278,76,95
72,109,79
527,82,105
214,115,71
636,81,89
727,94,127
66,75,110
742,91,137
608,88,127
236,114,91
676,83,110
530,92,94
322,61,114
590,94,149
778,74,111
331,85,115
118,17,141
636,85,116
272,65,125
102,95,153
114,104,83
167,109,83
734,106,35
50,56,187
41,95,60
460,94,100
736,67,115
72,102,142
715,101,76
414,104,65
100,91,118
576,75,125
352,93,96
662,43,52
337,98,95
437,103,163
635,96,155
327,84,107
15,48,45
650,92,68
272,97,93
364,71,107
609,101,137
645,81,113
75,110,145
661,75,47
321,95,81
498,107,88
370,102,54
326,89,102
263,105,135
730,94,81
490,86,121
541,99,156
336,104,129
177,77,112
693,87,106
508,91,130
718,83,114
19,57,176
136,102,91
463,73,109
138,87,107
743,83,88
650,94,127
680,85,101
592,61,51
644,97,45
108,86,107
448,93,94
63,97,52
298,104,82
178,100,85
568,83,113
63,84,109
178,117,78
425,30,132
375,80,109
198,101,134
562,93,158
565,73,92
483,36,44
384,98,88
304,77,98
40,81,113
702,88,80
28,67,107
629,101,163
145,103,129
48,53,143
386,64,160
411,110,170
622,77,88
191,44,190
230,78,121
503,83,123
638,74,111
277,101,128
289,113,131
638,83,106
61,116,138
632,80,102
489,89,108
198,64,134
177,101,149
292,108,82
180,16,83
597,51,149
98,102,131
392,93,115
263,101,96
778,81,111
118,110,143
503,97,151
19,99,92
300,92,112
212,81,151
251,78,71
374,104,151
522,96,121
776,102,81
469,87,93
249,70,120
251,95,105
600,66,103
187,113,136
655,84,136
640,90,102
221,61,108
256,98,126
353,60,112
184,111,57
504,90,116
333,90,121
111,99,101
711,83,111
149,27,61
381,108,56
53,58,32
194,91,125
448,85,125
76,114,146
127,85,97
397,95,125
284,104,68
643,51,100
219,107,153
653,74,111
717,50,71
672,46,90
234,115,71
292,99,72
26,82,120
606,64,110
372,95,106
675,24,60
490,75,108
525,97,71
516,76,118
473,91,131
46,118,69
3,65,124
601,83,72
150,78,145
159,75,105
395,79,114
648,53,103
719,79,105
783,59,124
43,58,124
370,121,164
253,89,128
304,91,154
742,81,116
238,43,185
629,89,106
257,106,46
154,93,96
637,90,131
382,94,109
63,87,116
186,81,122
231,94,68
783,91,49
610,87,112
124,93,84
682,47,61
170,84,100
366,107,177
151,57,103
146,85,120
409,69,51
93,92,111
642,74,110
723,88,94
615,79,108
396,31,43
637,63,117
153,112,157
52,57,104
73,82,120
306,99,127
185,68,121
210,32,182
236,95,145
662,89,135
722,82,124
145,43,184
197,113,149
650,55,58
484,92,81
627,93,99
115,54,153
184,82,41
518,75,113
766,85,165
702,86,166
335,102,68
709,81,103
377,102,69
296,74,114
539,74,114
268,95,177
66,87,108
670,80,112
326,94,127
310,104,100
378,108,75
374,67,111
580,34,175
656,82,114
411,85,108
398,102,145
511,94,40
599,104,155
453,118,54
442,90,95
431,62,161
467,59,122
591,97,81
182,102,80
502,96,147
594,94,142
274,88,78
96,93,79
435,85,97
787,47,70
564,70,101
767,74,120
454,92,97
712,33,145
390,88,114
364,88,112
264,104,147
239,100,102
479,84,132
592,101,155
490,99,96
273,93,105
758,69,116
596,85,126
566,77,108
604,91,104
435,97,168
297,91,113
565,93,145
732,112,152
288,87,185
240,23,171
673,80,114
201,105,93
713,38,165
197,50,165
242,87,77
713,74,117
506,100,69
320,89,108
587,99,168
201,116,90
379,103,124
163,110,90
588,87,66
670,84,147
452,117,57
403,37,55
205,82,114
137,39,33
678,51,87
168,94,127
347,72,93
231,99,74
598,94,129
113,75,120
653,80,96
298,92,101
228,69,141
219,100,129
95,112,135
92,113,136
283,61,105
336,111,145
765,86,146
496,81,109
142,114,89
597,92,100
657,82,149
292,96,98
294,98,104
392,91,132
142,78,111
628,99,87
315,80,111
389,93,78
460,82,92
96,111,136
632,81,114
240,94,120
774,102,131
731,84,119
608,76,129
708,89,86
261,97,137
669,81,111
369,66,142
736,77,117
141,100,85
244,95,110
254,91,124
452,76,115
311,89,105
451,91,86
424,65,113
658,100,142
440,84,126
267,49,67
625,87,74
774,65,113
475,80,117
753,105,179
294,96,115
777,84,106
406,95,139
697,95,69
221,116,65
11,89,106
14,55,184
62,53,119
712,87,118
371,104,82
74,89,113
349,29,167
182,55,117
54,92,105
26,49,201
764,73,119
671,90,80
371,97,90
626,82,112
257,99,93
164,102,83
268,55,117
74,83,95
646,82,102
161,18,76
466,73,115
461,105,69
153,78,112
90,83,117
239,84,113
350,101,131
716,55,132
118,89,106
590,84,152
77,118,140
537,72,108
376,96,117
294,90,121
728,95,151
247,100,80
599,74,118
133,112,131
323,94,148
234,93,133
114,105,166
593,92,90
248,100,86
118,104,143
615,92,193
391,94,45
498,82,112
245,94,119
605,97,151
486,89,89
297,84,123
225,38,38
17,106,74
448,90,115
689,84,105
684,86,122
324,95,103
218,92,109
552,33,63
361,81,124
570,100,91
574,85,108
563,83,121
235,72,140
137,96,141
431,115,76
120,85,108
469,80,111
348,78,114
427,96,126
362,87,95
395,108,91
277,101,95
135,20,76
78,102,126
744,71,134
666,108,25
538,86,125
238,89,123
15,73,149
288,111,143
288,95,98
185,32,71
456,75,105
768,78,125
402,77,118
98,96,100
243,79,95
21,98,93
704,89,138
267,103,95
502,80,108
645,85,91
674,62,100
702,75,117
171,44,163
255,83,89
710,86,98
369,101,163
9,60,42
700,81,124
207,45,139
177,90,122
473,73,111
499,99,150
203,88,51
173,30,59
668,31,66
783,34,172
206,109,73
264,40,167
183,85,98
308,97,82
16,63,119
181,80,132
223,103,180
701,99,56
196,85,103
475,66,110
82,43,32
138,62,109
591,92,89
114,91,117
506,95,125
318,92,116
250,40,181
686,77,110
242,94,108
785,85,118
8,89,109
221,123,157
367,83,118
384,93,87
450,99,148
507,74,120
151,25,169
323,111,86
208,95,141
402,89,100
1,93,93
307,85,106
760,26,60
34,89,121
52,31,156
777,81,106
289,103,136
642,94,147
214,83,111
502,87,133
496,100,145
253,78,116
656,76,124
457,93,85
127,97,143
698,79,88
636,82,114
780,81,98
309,95,121
587,81,118
191,113,76
647,93,140
265,106,94
87,89,99
498,70,111
504,105,165
695,81,112
305,104,85
188,105,89
31,90,179
10,50,145
298,80,114
770,65,155
615,80,109
549,23,79
477,95,154
53,93,77
508,71,106
543,80,92
83,86,76
61,86,109
349,101,83
61,99,172
648,87,117
784,63,106
475,90,59
343,106,165
138,45,189
63,102,163
586,77,109
459,67,109
7,50,168
260,109,67
506,99,144
588,104,81
19,110,72
770,39,62
610,85,104
338,92,94
404,63,103
259,87,126
49,113,77
535,80,109
204,45,173
263,97,95
287,81,96
276,96,116
624,83,111
564,78,104
269,95,119
596,68,116
657,87,100
369,96,120
630,87,116
608,82,119
469,98,135
220,30,63
633,71,107
142,89,103
294,75,98
386,41,71
449,95,86
467,91,86
724,88,159
789,92,47
782,77,113
135,107,76
733,72,168
457,104,125
770,81,116
181,47,137
338,81,118
8,109,72
309,106,79
291,96,102
255,87,117
722,93,85
369,116,147
650,76,53
48,83,78
550,87,108
274,101,143
124,116,150
160,95,81
485,90,85
57,55,36
174,107,93
723,93,92
701,93,140
727,90,171
190,47,125
58,39,190
43,74,112
569,32,54
459,98,95
481,94,101
779,26,148
623,76,112
147,85,108
233,89,102
157,42,163
669,65,119
346,87,122
679,82,128
5,100,87
136,100,169
651,81,125
380,74,117
1,46,183
432,89,132
441,95,128
730,98,136
494,86,118
676,58,53
539,91,144
665,90,139
314,57,107
566,84,112
281,86,102
214,16,88
450,34,133
786,88,127
700,87,153
370,62,80
696,96,153
409,91,112
58,96,59
635,80,126
741,77,122
385,76,95
72,110,80
110,96,126
441,87,84
216,103,58
260,83,113
360,91,108
683,89,140
144,96,123
590,70,113
551,77,114
726,87,93
448,99,137
87,82,111
766,80,166
152,106,128
452,111,162
411,92,124
673,87,131
345,88,137
579,43,144
257,79,120
349,107,65
789,87,136
411,84,111
614,95,138
17,51,144
198,48,145
28,83,115
723,89,92
267,93,111
347,96,137
631,88,151
777,75,169
72,82,117
598,84,64
686,64,112
213,97,84
35,33,79
93,112,154
273,93,131
506,74,108
262,86,105
722,70,117
734,101,79
613,81,109
574,76,115
490,111,75
424,84,96
229,124,70
311,49,97
502,69,135
209,47,170
454,77,108
356,96,118
227,60,75
25,91,93
401,30,64
218,32,68
733,82,110
752,40,169
71,95,93
147,95,135
609,93,54
399,109,81
158,86,112
164,33,175
267,100,90
462,76,103
458,103,155
320,85,124
267,95,103
195,105,47
783,72,114
122,83,97
524,87,112
145,51,166
694,83,100
733,101,83
396,73,113
311,93,93
732,53,65
359,80,124
643,26,165
139,80,113
574,83,113
422,97,58
128,102,62
430,93,143
344,98,158
106,77,104
244,41,66
229,17,63
725,65,73
410,96,63
387,108,77
101,109,79
228,98,123
373,105,166
217,100,126
593,96,93
27,56,85
355,89,117
544,91,101
647,91,158
359,99,123
135,115,76
495,88,120
380,80,122
209,56,141
336,93,95
285,95,99
168,104,88
599,90,156
501,100,75
342,109,57
173,64,108
355,108,55
655,93,75
89,105,126
421,72,112
319,113,89
710,33,159
311,79,113
173,34,185
701,90,96
781,91,78
226,42,159
405,107,141
453,92,131
157,73,128
499,86,91
306,100,94
167,90,101
666,83,115
66,104,89
232,115,168
321,93,111
601,90,118
412,69,91
654,84,98
244,63,112
475,110,70
92,80,118
74,116,140
358,94,75
754,98,137
473,85,132
46,49,176
164,82,112
786,79,68
213,113,88
251,91,139
160,79,112
767,71,136
773,95,141
693,92,157
465,94,131
129,93,136
732,96,139
398,96,77
425,86,132
500,85,113
235,96,121
645,83,123
221,40,178
640,85,117
247,102,75
239,105,78
337,104,70
377,103,82
638,79,112
262,90,110
309,71,115
34,108,75
250,98,84
553,86,130
234,51,61
787,79,119
604,96,136
483,72,110
735,85,103
551,83,99
657,87,130
569,88,110
557,94,101
180,71,107
218,120,165
201,113,132
567,87,108
236,17,154
588,97,83
318,69,103
255,91,99
655,105,156
757,37,55
436,26,76
20,104,143
705,84,92
694,83,109
590,79,109
289,83,110
56,86,118
384,92,161
679,82,118
8,98,146
226,79,109
534,90,114
472,90,143
134,16,159
65,92,170
251,92,88
377,110,81
742,73,112
650,88,146
730,37,162
140,28,56
518,85,113
565,98,63
599,100,137
65,36,51
702,96,87
785,78,116
606,51,147
485,96,93
326,70,111
540,71,113
706,106,145
127,80,124
439,77,116
760,80,129
429,80,129
88,86,97
3,49,196
734,77,116
407,72,108
294,78,118
441,88,109
136,114,169
239,58,120
412,99,130
219,82,154
442,51,102
630,81,112
546,83,111
308,86,107
666,96,151
83,105,88
444,76,85
436,89,128
62,92,133
552,104,93
379,92,105
528,95,70
253,91,115
344,98,88
189,88,98
271,67,137
198,121,146
785,110,159
244,32,159
4,115,139
350,88,112
157,52,86
634,81,103
224,39,57
467,97,142
573,79,116
618,90,97
173,106,80
325,89,132
560,91,80
552,83,116
315,94,121
725,97,94
312,94,120
747,82,135
252,99,140
65,120,147
726,94,99
620,80,109
734,83,116
299,71,110
83,64,111
276,98,72
383,99,128
283,20,143
486,89,120
514,102,157
744,75,119
69,92,92
285,89,104
460,95,135
57,100,167
377,104,135
22,84,120
105,83,112
780,76,113
333,34,178
164,113,71
274,70,116
223,99,58
364,40,134
717,62,72
460,80,102
0,63,173
395,82,115
605,84,101
240,84,123
504,40,133
549,76,112
429,83,115
160,117,65
50,121,134
92,61,117
77,52,37
754,36,67
528,100,92
164,125,77
356,100,90
149,93,125
620,88,97
383,110,85
702,101,79
721,102,150
661,95,63
591,94,129
182,100,136
101,98,97
194,47,189
768,21,85
757,91,138
57,96,99
472,73,111
372,93,93
161,28,181
62,78,110
773,86,165
287,103,86
311,108,144
768,101,60
69,74,90
620,83,121
246,38,160
454,84,152
639,81,110
787,81,116
161,87,114
668,78,115
327,71,118
762,109,143
25,107,88
399,90,107
397,90,103
277,92,107
392,101,129
14,80,99
216,98,49
35,83,115
243,53,171
100,96,126
124,89,104
263,87,117
455,73,111
624,97,134
198,35,36
676,81,111
201,105,141
615,97,62
709,69,150
136,95,101
114,109,153
459,70,107
254,101,65
43,106,172
204,105,45
735,99,81
57,70,101
643,95,155
599,86,113
226,81,155
261,94,104
569,30,82
464,87,119
106,75,103
541,99,148
394,42,180
124,70,52
222,27,184
690,90,127
59,113,93
316,86,119
174,50,88
109,108,88
588,96,71
675,67,121
603,82,118
785,78,94
305,58,165
272,49,129
696,94,78
178,86,115
147,24,175
781,84,90
626,88,69
471,105,156
61,102,81
329,91,108
577,96,156
268,93,98
338,85,119
761,32,60
764,84,125
396,88,112
107,104,126
234,91,106
214,108,151
291,28,62
695,74,103
645,65,116
140,97,89
476,86,85
682,77,103
57,44,32
694,80,117
192,17,84
487,89,147
409,93,98
528,79,45
767,72,117
614,95,161
240,106,147
362,86,115
385,102,90
688,33,161
525,80,105
718,87,95
387,94,118
254,91,112
768,89,97
382,99,74
223,34,35
657,85,53
65,108,85
257,104,128
543,76,110
183,27,149
758,34,156
620,77,108
674,91,82
483,74,109
643,68,123
89,113,137
431,83,110
737,83,112
586,110,64
777,67,113
108,45,36
571,87,114
82,105,86
537,86,111
512,79,85
559,35,70
277,94,72
474,92,103
785,27,149
750,75,118
491,86,101
338,102,85
708,69,117
67,91,105
108,68,103
448,44,90
175,99,96
424,82,105
320,100,81
312,122,59
313,104,128
151,112,149
55,80,108
231,22,171
552,76,115
370,104,93
201,108,138
454,83,120
733,94,138
457,90,111
321,107,90
304,43,66
761,39,61
270,58,131
730,66,102
672,81,137
224,49,130
307,81,105
582,80,118
5,34,65
133,41,169
678,87,143
308,87,108
346,98,171
732,92,89
149,97,90
583,80,115
280,86,123
106,58,70
645,93,156
488,93,141
281,90,114
743,84,128
350,82,110
1,114,133
165,112,144
293,84,99
103,76,100
482,84,112
678,75,121
137,84,110
241,64,105
253,110,148
597,78,104
359,102,51
226,47,155
271,92,106
188,115,147
269,115,43
94,41,162
195,27,150
558,97,96
338,98,120
694,49,73
87,78,108
79,81,44
698,97,133
331,76,125
567,102,160
627,88,118
604,99,74
292,95,151
686,78,99
161,80,98
464,97,122
516,92,99
298,98,99
329,105,75
568,86,110
32,42,43
371,62,110
278,104,135
197,117,79
773,89,103
475,83,129
341,24,164
779,69,109
233,23,149
716,80,113
731,55,141
754,71,80
279,93,116
483,82,117
129,102,87
408,84,112
575,89,137
665,83,131
98,92,123
586,74,102
758,77,116
271,42,59
411,103,81
761,81,114
544,82,111
509,89,107
255,94,120
228,37,60
201,104,138
645,82,114
53,26,60
308,102,89
239,53,51
45,52,196
558,79,108
788,94,170
193,109,83
574,86,110
634,76,116
644,38,82
47,103,137
21,48,141
276,99,98
566,76,112
652,82,113
253,87,113
764,93,79
181,109,86
282,98,123
643,85,99
304,121,67
116,99,101
607,114,55
700,42,144
704,84,100
253,90,125
53,110,84
331,68,113
219,102,80
467,88,133
261,66,115
678,30,73
631,86,99
687,64,108
353,87,106
578,71,121
782,67,114
4,101,53
68,69,105
219,77,123
658,78,113
17,70,109
407,74,114
406,108,143
193,80,110
123,85,113
663,88,86
279,110,130
161,93,97
175,96,91
17,105,143
691,44,62
610,96,132
73,56,118
591,95,154
98,90,113
131,99,92
135,89,113
79,69,110
758,83,111
552,91,138
69,70,101
562,90,73
632,82,107
575,97,132
628,90,124
204,98,128
113,50,144
213,102,98
616,91,87
601,88,131
739,36,53
169,105,93
172,75,106
750,47,74
59,91,132
271,108,92
746,103,85
297,30,55
462,86,88
789,24,68
734,75,130
307,91,111
214,107,95
487,79,109
184,31,52
501,91,85
283,84,105
434,66,158
512,91,78
327,86,122
212,40,33
764,99,141
425,107,56
345,111,163
223,110,71
99,86,109
496,93,140
764,92,173
572,88,118
295,62,105
693,91,138
249,97,82
562,121,32
61,20,77
648,85,102
456,91,97
575,88,129
149,65,110
409,92,113
760,99,37
339,74,113
16,85,112
654,80,114
771,96,97
19,45,165
189,93,108
60,41,49
502,88,95
236,46,65
200,64,113
373,82,147
481,109,44
199,31,42
323,99,134
690,94,157
450,57,143
259,97,139
405,25,54
707,70,104
336,86,130
122,46,189
676,86,101
46,55,50
769,79,89
175,114,151
604,96,149
393,95,137
326,93,95
224,80,115
372,94,93
24,110,78
640,72,111
248,96,70
629,91,76
476,85,99
224,111,61
231,98,51
99,80,115
164,76,119
208,45,177
211,81,110
523,98,81
311,75,95
91,88,108
647,85,106
402,34,65
44,117,147
575,94,81
670,74,107
112,89,104
206,40,44
736,65,111
1,70,172
296,45,71
477,44,75
360,96,120
711,114,191
222,35,183
591,85,104
403,31,59
402,88,96
495,96,154
725,102,71
779,43,63
759,35,169
382,30,44
110,94,139
502,38,126
344,88,106
385,97,96
252,94,107
497,92,120
65,109,94
51,22,77
563,85,113
321,88,91
178,112,139
360,25,174
396,106,68
236,61,97
706,88,131
372,104,69
365,85,128
239,99,128
319,91,131
472,91,109
633,88,32
86,84,114
693,80,109
104,123,145
666,33,45
643,78,117
554,84,120
108,86,116
724,104,89
616,77,124
236,69,104
522,77,112
222,88,150
594,96,89
321,96,126
493,82,92
406,90,110
720,53,135
606,76,104
403,115,70
456,87,103
781,92,131
569,106,69
382,32,166
233,92,112
677,28,61
16,104,134
449,91,187
349,74,115
213,106,92
277,70,117
516,103,70
94,98,121
332,97,122
557,87,113
221,111,136
738,69,115
680,78,114
629,85,142
76,83,109
403,68,121
522,93,100
652,82,156
80,84,96
317,99,191
54,107,58
475,85,94
194,87,124
243,44,167
142,84,113
644,87,123
575,90,143
97,81,99
270,110,96
426,92,143
724,92,87
215,41,73
773,84,116
738,98,128
698,66,107
122,61,99
93,97,128
497,95,147
414,88,104
660,90,130
588,84,95
692,83,98
383,100,133
242,113,72
680,89,100
390,71,69
625,86,84
776,93,136
751,101,92
75,107,139
257,32,144
64,85,113
177,110,137
506,67,105
153,90,115
249,98,150
423,100,69
629,105,156
764,82,113
680,62,108
447,72,105
779,81,109
95,93,131
440,90,143
201,95,114
772,87,97
163,85,106
664,80,165
122,20,138
195,87,100
62,81,178
293,84,107
347,95,85
603,87,105
633,80,118
273,93,110
116,96,106
136,72,127
120,113,141
102,58,109
687,82,117
765,68,103
208,61,146
706,77,107
630,95,99
501,64,104
687,65,103
508,89,105
685,78,106
94,50,70
505,80,103
451,93,127
577,67,134
483,88,76
127,45,33
685,51,161
492,71,113
392,91,142
190,69,111
789,97,173
756,95,129
671,71,115
261,87,106
175,116,86
283,74,100
244,94,128
739,96,131
372,95,123
182,114,140
161,65,113
211,92,168
308,102,78
124,18,160
314,99,126
110,97,104
511,73,114
11,103,142
728,92,127
486,81,116
520,84,109
315,99,85
115,93,115
598,96,150
380,98,83
380,80,120
452,83,143
442,81,125
299,89,101
623,84,112
102,75,107
733,98,83
263,92,102
366,102,144
376,69,115
55,110,90
351,76,106
316,91,91
401,85,111
635,85,141
755,103,76
755,104,79
658,93,123
362,87,113
637,82,89
291,90,122
162,24,160
319,105,91
671,88,146
217,105,149
167,92,74
412,99,90
229,109,152
146,24,142
248,102,144
88,41,28
479,80,120
692,75,152
786,87,76
4,28,73
451,96,146
107,94,97
762,69,118
300,99,150
135,91,120
563,82,106
427,94,129
174,64,112
369,92,120
678,58,122
722,51,149
380,79,89
217,105,83
316,73,178
549,76,115
734,98,72
387,91,107
604,75,123
515,89,110
322,101,128
244,101,76
574,86,123
151,109,85
32,43,26
52,50,93
626,86,137
618,92,142
482,76,93
333,92,129
497,103,148
114,20,151
315,102,188
515,67,116
785,97,86
420,94,79
748,77,117
574,75,105
102,85,119
236,104,87
554,93,85
444,33,180
153,102,131
593,95,69
438,90,94
626,75,122
609,94,70
96,54,109
290,101,160
347,81,109
105,85,98
513,78,116
620,93,77
1,67,113
718,63,110
379,66,167
68,99,135
648,78,115
383,74,114
496,24,137
118,92,95
550,84,107
240,85,115
335,84,109
588,87,55
567,86,98
511,103,72
88,89,51
747,77,45
185,59,109
352,105,76
757,80,110
395,75,120
736,86,131
572,91,77
620,68,110
417,75,118
102,41,56
731,94,81
226,114,81
495,102,183
635,76,113
146,73,112
488,89,114
595,91,105
502,85,116
196,63,115
732,90,126
760,89,123
133,99,99
213,46,63
704,107,146
492,63,118
65,19,61
609,38,52
788,94,91
323,109,135
124,37,47
694,95,135
612,71,112
374,61,119
762,94,130
320,24,56
747,88,102
271,24,146
450,78,109
74,90,102
638,87,108
64,77,105
109,83,114
160,80,92
62,28,63
2,105,51
690,79,109
191,115,92
14,114,78
266,100,132
590,72,91
177,115,134
606,82,103
41,47,136
24,110,138
596,76,116
744,78,118
112,21,145
661,123,190
84,83,110
647,96,82
593,82,111
644,86,184
116,81,108
334,85,102
323,92,87
25,70,102
198,27,62
209,103,51
60,79,105
456,103,41
52,106,139
246,83,105
229,11,77
162,113,132
594,84,105
658,84,104
214,109,62
126,102,83
31,104,134
419,91,115
608,87,119
438,80,123
362,115,170
110,91,107
581,78,122
251,87,123
364,78,104
345,97,132
137,103,98
621,79,126
307,96,121
519,72,111
289,108,78
544,94,147
398,71,121
155,89,105
462,70,107
194,40,136
250,93,150
470,86,128
315,107,46
475,99,126
194,89,113
66,90,111
711,98,96
671,63,63
35,115,93
398,76,109
188,94,118
723,85,119
197,33,138
642,86,120
594,70,115
701,77,122
147,109,148
45,29,57
487,95,145
555,86,115
686,85,107
161,60,141
365,123,167
789,69,112
112,68,117
706,102,73
657,91,151
111,79,128
593,95,143
276,42,149
691,79,138
460,84,115
31,87,101
28,51,150
139,91,100
286,99,139
486,67,118
575,101,57
523,96,144
549,88,134
313,119,81
146,100,101
486,90,112
453,100,127
261,63,105
39,101,100
236,43,54
133,94,96
197,91,120
59,30,44
229,27,52
498,91,87
771,87,123
234,77,109
145,90,119
71,72,104
224,98,123
514,80,108
288,84,127
620,26,53
734,85,122
89,104,125
429,90,121
393,86,116
507,73,116
349,80,129
558,94,159
116,90,110
523,101,178
85,104,141
192,62,118
515,100,46
225,109,87
116,108,152
68,108,128
272,91,106
134,108,143
297,89,113
750,89,125
247,99,83
461,96,69
350,89,132
311,101,122
657,84,70
767,38,171
323,97,88
457,80,120
511,83,95
729,85,94
443,94,106
353,100,132
241,103,138
477,92,43
626,92,96
535,84,147
59,37,151
489,97,97
494,85,127
552,95,75
593,78,114
611,53,144
539,87,107
358,101,97
700,71,108
551,58,87
566,121,184
780,27,57
619,55,135
387,97,98
