,z,x,y,population_key
4125,312,89,132,V3_Cord1
4126,312,88,114,V3_Cord1
4127,312,83,111,V3_Cord1
4128,312,80,126,V3_Cord1
4129,312,75,116,V3_Cord1
4130,312,75,112,V3_Cord1
4131,312,71,114,V3_Cord1
4132,312,44,143,V3_Cord1
4133,312,49,60,V3_Cord1
4134,312,39,68,V3_Cord1
4135,312,40,67,V3_Cord1
4136,312,41,66,V3_Cord1
4137,312,30,51,V3_Cord1
4138,312,34,180,V3_Cord1
4139,314,107,88,V3_Cord1
4140,314,106,87,V3_Cord1
4141,314,103,128,V3_Cord1
4142,314,102,99,V3_Cord1
4143,314,101,101,V3_Cord1
4144,314,97,140,V3_Cord1
4145,314,99,95,V3_Cord1
4146,314,91,107,V3_Cord1
4147,314,91,109,V3_Cord1
4148,314,88,121,V3_Cord1
4149,314,88,114,V3_Cord1
4150,314,88,107,V3_Cord1
4151,314,73,112,V3_Cord1
4152,314,68,130,V3_Cord1
4153,314,70,112,V3_Cord1
4154,314,68,112,V3_Cord1
4155,314,68,110,V3_Cord1
4156,314,68,110,V3_Cord1
4157,314,68,111,V3_Cord1
4158,314,63,111,V3_Cord1
4159,314,47,145,V3_Cord1
4160,314,43,172,V3_Cord1
4161,314,36,187,V3_Cord1
4162,314,27,53,V3_Cord1
4163,314,27,57,V3_Cord1
4164,316,118,65,V3_Cord1
4165,316,106,49,V3_Cord1
4166,316,103,132,V3_Cord1
4167,316,103,142,V3_Cord1
4168,316,102,126,V3_Cord1
4169,316,101,76,V3_Cord1
4170,316,101,145,V3_Cord1
4171,316,102,127,V3_Cord1
4172,316,97,87,V3_Cord1
4173,316,92,190,V3_Cord1
4174,316,94,90,V3_Cord1
4175,316,89,104,V3_Cord1
4176,316,88,108,V3_Cord1
4177,316,86,113,V3_Cord1
4178,316,85,119,V3_Cord1
4179,316,82,123,V3_Cord1
4180,316,70,111,V3_Cord1
4181,316,34,172,V3_Cord1
4182,318,109,154,V3_Cord1
4183,318,112,92,V3_Cord1
4184,318,107,126,V3_Cord1
4185,318,105,84,V3_Cord1
4186,318,103,34,V3_Cord1
4187,318,86,189,V3_Cord1
4188,318,102,89,V3_Cord1
4189,318,101,94,V3_Cord1
4190,318,98,119,V3_Cord1
4191,318,98,94,V3_Cord1
4192,318,89,157,V3_Cord1
4193,318,94,102,V3_Cord1
4194,318,93,124,V3_Cord1
4195,318,95,107,V3_Cord1
4196,318,89,116,V3_Cord1
4197,318,84,118,V3_Cord1
4198,318,82,111,V3_Cord1
4199,318,78,118,V3_Cord1
4200,318,81,36,V3_Cord1
4201,318,67,108,V3_Cord1
4202,318,61,113,V3_Cord1
4203,318,61,109,V3_Cord1
4204,318,60,121,V3_Cord1
4205,318,39,69,V3_Cord1
4206,318,26,82,V3_Cord1
4207,320,104,178,V3_Cord1
4208,320,106,76,V3_Cord1
4209,320,105,76,V3_Cord1
4210,320,102,102,V3_Cord1
4211,320,98,93,V3_Cord1
4212,320,95,107,V3_Cord1
4213,320,92,114,V3_Cord1
4214,320,84,113,V3_Cord1
4215,320,87,108,V3_Cord1
4216,320,86,105,V3_Cord1
4217,320,75,64,V3_Cord1
4218,320,70,111,V3_Cord1
4219,320,65,134,V3_Cord1
4220,320,60,96,V3_Cord1
4221,320,18,154,V3_Cord1
4222,322,108,172,V3_Cord1
4223,322,108,143,V3_Cord1
4224,322,108,88,V3_Cord1
4225,322,107,143,V3_Cord1
4226,322,106,96,V3_Cord1
4227,322,105,130,V3_Cord1
4228,322,103,87,V3_Cord1
4229,322,102,87,V3_Cord1
4230,322,101,71,V3_Cord1
4231,322,100,93,V3_Cord1
4232,322,100,102,V3_Cord1
4233,322,99,99,V3_Cord1
4234,322,97,107,V3_Cord1
4235,322,96,105,V3_Cord1
4236,322,92,112,V3_Cord1
4237,322,92,99,V3_Cord1
4238,322,91,111,V3_Cord1
4239,322,91,118,V3_Cord1
4240,322,88,115,V3_Cord1
4241,322,86,114,V3_Cord1
4242,322,84,105,V3_Cord1
4243,322,83,122,V3_Cord1
4244,322,81,110,V3_Cord1
4245,322,71,111,V3_Cord1
4246,322,67,110,V3_Cord1
4247,322,63,110,V3_Cord1
4248,322,46,75,V3_Cord1
4249,322,39,54,V3_Cord1
4250,322,36,178,V3_Cord1
4251,322,30,183,V3_Cord1
4252,322,25,172,V3_Cord1
4253,324,111,139,V3_Cord1
4254,324,103,81,V3_Cord1
4255,324,105,130,V3_Cord1
4256,324,101,60,V3_Cord1
4257,324,104,94,V3_Cord1
4258,324,97,120,V3_Cord1
4259,324,97,93,V3_Cord1
4260,324,88,74,V3_Cord1
4261,324,85,115,V3_Cord1
4262,324,86,109,V3_Cord1
4263,324,84,113,V3_Cord1
4264,324,85,95,V3_Cord1
4265,324,80,112,V3_Cord1
4266,324,74,120,V3_Cord1
4267,324,75,108,V3_Cord1
4268,324,72,111,V3_Cord1
4269,324,73,109,V3_Cord1
4270,324,69,111,V3_Cord1
4271,324,65,64,V3_Cord1
4272,324,23,91,V3_Cord1
4273,324,39,173,V3_Cord1
4274,324,37,39,V3_Cord1
4275,324,36,145,V3_Cord1
4276,324,38,171,V3_Cord1
4277,326,114,69,V3_Cord1
4278,326,110,93,V3_Cord1
4279,326,107,90,V3_Cord1
4280,326,102,138,V3_Cord1
4281,326,104,95,V3_Cord1
4282,326,103,84,V3_Cord1
4283,326,99,122,V3_Cord1
4284,326,98,82,V3_Cord1
4285,326,97,118,V3_Cord1
4286,326,96,103,V3_Cord1
4287,326,92,127,V3_Cord1
4288,326,91,117,V3_Cord1
4289,326,89,124,V3_Cord1
4290,326,88,122,V3_Cord1
4291,326,90,115,V3_Cord1
4292,326,87,119,V3_Cord1
4293,326,81,135,V3_Cord1
4294,326,84,113,V3_Cord1
4295,326,82,105,V3_Cord1
4296,326,78,111,V3_Cord1
4297,326,73,114,V3_Cord1
4298,326,65,113,V3_Cord1
4299,326,63,114,V3_Cord1
4300,326,63,114,V3_Cord1
4301,326,38,153,V3_Cord1
4302,328,111,39,V3_Cord1
4303,328,111,39,V3_Cord1
4304,328,112,78,V3_Cord1
4305,328,104,147,V3_Cord1
4306,328,107,71,V3_Cord1
4307,328,108,77,V3_Cord1
4308,328,102,144,V3_Cord1
4309,328,108,87,V3_Cord1
4310,328,104,130,V3_Cord1
4311,328,103,132,V3_Cord1
4312,328,102,137,V3_Cord1
4313,328,103,129,V3_Cord1
4314,328,100,128,V3_Cord1
4315,328,98,99,V3_Cord1
4316,328,96,90,V3_Cord1
4317,328,93,96,V3_Cord1
4318,328,93,95,V3_Cord1
4319,328,92,93,V3_Cord1
4320,328,92,98,V3_Cord1
4321,328,90,101,V3_Cord1
4322,328,89,113,V3_Cord1
4323,328,78,111,V3_Cord1
4324,328,63,110,V3_Cord1
4325,328,59,52,V3_Cord1
4326,328,39,180,V3_Cord1
4327,328,39,53,V3_Cord1
4328,328,36,42,V3_Cord1
4329,330,97,96,V3_Cord1
4330,330,94,117,V3_Cord1
4331,330,94,95,V3_Cord1
4332,330,92,127,V3_Cord1
4333,330,88,72,V3_Cord1
4334,330,90,95,V3_Cord1
4335,330,87,116,V3_Cord1
4336,330,87,109,V3_Cord1
4337,330,85,111,V3_Cord1
4338,330,83,107,V3_Cord1
4339,330,79,106,V3_Cord1
4340,330,70,109,V3_Cord1
4341,330,65,109,V3_Cord1
4342,330,39,39,V3_Cord1
4343,330,35,48,V3_Cord1
4344,330,34,47,V3_Cord1
4345,330,24,60,V3_Cord1
4346,330,27,165,V3_Cord1
4347,330,25,151,V3_Cord1
4348,60,117,144,V3_Cord1
4349,60,114,146,V3_Cord1
4350,60,108,141,V3_Cord1
4351,60,112,86,V3_Cord1
4352,60,105,139,V3_Cord1
4353,60,110,84,V3_Cord1
4354,60,101,99,V3_Cord1
4355,60,100,150,V3_Cord1
4356,60,102,92,V3_Cord1
4357,60,93,130,V3_Cord1
4358,60,94,103,V3_Cord1
4359,60,104,77,V3_Cord1
4360,60,86,117,V3_Cord1
4361,60,82,112,V3_Cord1
4362,60,82,106,V3_Cord1
4363,60,77,106,V3_Cord1
4364,60,74,114,V3_Cord1
4365,60,92,70,V3_Cord1
4366,60,66,110,V3_Cord1
4367,60,66,109,V3_Cord1
4368,60,60,110,V3_Cord1
4369,60,60,109,V3_Cord1
4370,60,50,139,V3_Cord1
4371,60,47,82,V3_Cord1
4372,60,63,53,V3_Cord1
4373,60,38,158,V3_Cord1
4374,60,49,182,V3_Cord1
4375,63,112,90,V3_Cord1
4376,63,112,86,V3_Cord1
4377,63,104,126,V3_Cord1
4378,63,94,55,V3_Cord1
4379,63,93,49,V3_Cord1
4380,63,100,125,V3_Cord1
4381,63,94,56,V3_Cord1
4382,63,93,55,V3_Cord1
4383,63,97,88,V3_Cord1
4384,63,91,91,V3_Cord1
4385,63,86,112,V3_Cord1
4386,63,86,109,V3_Cord1
4387,63,87,99,V3_Cord1
4388,63,86,110,V3_Cord1
4389,63,86,115,V3_Cord1
4390,63,83,115,V3_Cord1
4391,63,83,98,V3_Cord1
4392,63,87,69,V3_Cord1
4393,63,79,118,V3_Cord1
4394,63,75,109,V3_Cord1
4395,63,71,115,V3_Cord1
4396,63,68,114,V3_Cord1
4397,63,66,158,V3_Cord1
4398,63,65,156,V3_Cord1
4399,63,65,158,V3_Cord1
4400,63,55,195,V3_Cord1
4401,65,123,147,V3_Cord1
4402,65,110,145,V3_Cord1
4403,65,101,129,V3_Cord1
4404,65,103,150,V3_Cord1
4405,65,96,94,V3_Cord1
4406,65,92,90,V3_Cord1
4407,65,88,109,V3_Cord1
4408,65,88,112,V3_Cord1
4409,65,87,116,V3_Cord1
4410,65,88,122,V3_Cord1
4411,65,87,113,V3_Cord1
4412,65,85,110,V3_Cord1
4413,65,85,112,V3_Cord1
4414,65,84,109,V3_Cord1
4415,65,84,114,V3_Cord1
4416,65,82,110,V3_Cord1
4417,65,79,115,V3_Cord1
4418,65,76,107,V3_Cord1
4419,65,87,160,V3_Cord1
4420,65,67,112,V3_Cord1
4421,65,66,110,V3_Cord1
4422,65,60,110,V3_Cord1
4423,65,62,181,V3_Cord1
4424,65,33,163,V3_Cord1
4425,67,115,91,V3_Cord1
4426,67,110,137,V3_Cord1
4427,67,108,136,V3_Cord1
4428,67,105,83,V3_Cord1
4429,67,105,147,V3_Cord1
4430,67,104,148,V3_Cord1
4431,67,102,91,V3_Cord1
4432,67,105,126,V3_Cord1
4433,67,104,141,V3_Cord1
4434,67,99,95,V3_Cord1
4435,67,94,117,V3_Cord1
4436,67,92,117,V3_Cord1
4437,67,90,114,V3_Cord1
4438,67,90,114,V3_Cord1
4439,67,89,110,V3_Cord1
4440,67,87,117,V3_Cord1
4441,67,86,105,V3_Cord1
4442,67,84,111,V3_Cord1
4443,67,74,113,V3_Cord1
4444,67,68,110,V3_Cord1
4445,67,70,113,V3_Cord1
4446,67,66,112,V3_Cord1
4447,67,48,49,V3_Cord1
4448,67,50,197,V3_Cord1
4449,69,111,139,V3_Cord1
4450,69,104,130,V3_Cord1
4451,69,109,82,V3_Cord1
4452,69,102,125,V3_Cord1
4453,69,106,92,V3_Cord1
4454,69,101,132,V3_Cord1
4455,69,98,124,V3_Cord1
4456,69,92,154,V3_Cord1
4457,69,94,123,V3_Cord1
4458,69,96,104,V3_Cord1
4459,69,93,105,V3_Cord1
4460,69,91,119,V3_Cord1
4461,69,89,123,V3_Cord1
4462,69,89,125,V3_Cord1
4463,69,89,110,V3_Cord1
4464,69,87,111,V3_Cord1
4465,69,86,109,V3_Cord1
4466,69,82,117,V3_Cord1
4467,69,79,108,V3_Cord1
4468,69,77,109,V3_Cord1
4469,69,70,116,V3_Cord1
4470,69,60,109,V3_Cord1
4471,69,56,115,V3_Cord1
4472,69,48,137,V3_Cord1
4473,69,51,77,V3_Cord1
4474,69,40,174,V3_Cord1
4475,69,31,91,V3_Cord1
4476,71,112,84,V3_Cord1
4477,71,112,88,V3_Cord1
4478,71,111,97,V3_Cord1
4479,71,110,88,V3_Cord1
4480,71,109,90,V3_Cord1
4481,71,107,89,V3_Cord1
4482,71,106,87,V3_Cord1
4483,71,112,144,V3_Cord1
4484,71,102,92,V3_Cord1
4485,71,109,142,V3_Cord1
4486,71,107,133,V3_Cord1
4487,71,99,101,V3_Cord1
4488,71,99,104,V3_Cord1
4489,71,96,104,V3_Cord1
4490,71,101,124,V3_Cord1
4491,71,102,141,V3_Cord1
4492,71,95,107,V3_Cord1
4493,71,101,149,V3_Cord1
4494,71,91,114,V3_Cord1
4495,71,89,110,V3_Cord1
4496,71,95,142,V3_Cord1
4497,71,93,126,V3_Cord1
4498,71,91,121,V3_Cord1
4499,71,83,104,V3_Cord1
4500,71,83,107,V3_Cord1
4501,71,84,111,V3_Cord1
4502,71,80,105,V3_Cord1
4503,71,82,81,V3_Cord1
4504,71,74,111,V3_Cord1
4505,71,70,114,V3_Cord1
4506,71,68,112,V3_Cord1
4507,71,80,70,V3_Cord1
4508,71,64,114,V3_Cord1
4509,71,48,36,V3_Cord1
4510,71,24,87,V3_Cord1
4511,73,107,61,V3_Cord1
4512,73,115,85,V3_Cord1
4513,73,108,83,V3_Cord1
4514,73,100,136,V3_Cord1
4515,73,92,111,V3_Cord1
4516,73,88,143,V3_Cord1
4517,73,68,111,V3_Cord1
4518,73,68,106,V3_Cord1
4519,73,62,108,V3_Cord1
4520,73,49,81,V3_Cord1
4521,73,46,167,V3_Cord1
4522,73,53,188,V3_Cord1
4523,73,57,199,V3_Cord1
4524,73,43,26,V3_Cord1
4525,73,19,74,V3_Cord1
4526,75,104,79,V3_Cord1
4527,75,100,92,V3_Cord1
4528,75,100,92,V3_Cord1
4529,75,94,93,V3_Cord1
4530,75,105,130,V3_Cord1
4531,75,91,96,V3_Cord1
4532,75,111,139,V3_Cord1
4533,75,85,95,V3_Cord1
4534,75,90,112,V3_Cord1
4535,75,90,115,V3_Cord1
4536,75,86,67,V3_Cord1
4537,75,86,111,V3_Cord1
4538,75,92,121,V3_Cord1
4539,75,90,122,V3_Cord1
4540,75,85,110,V3_Cord1
4541,75,88,120,V3_Cord1
4542,75,84,111,V3_Cord1
4543,75,78,85,V3_Cord1
4544,75,79,108,V3_Cord1
4545,75,102,147,V3_Cord1
4546,75,79,115,V3_Cord1
4547,75,75,108,V3_Cord1
4548,75,70,104,V3_Cord1
4549,75,72,111,V3_Cord1
4550,75,79,144,V3_Cord1
4551,78,122,71,V3_Cord1
4552,78,112,96,V3_Cord1
4553,78,105,88,V3_Cord1
4554,78,91,175,V3_Cord1
4555,78,106,146,V3_Cord1
4556,78,90,175,V3_Cord1
4557,78,105,138,V3_Cord1
4558,78,103,134,V3_Cord1
4559,78,102,133,V3_Cord1
4560,78,98,92,V3_Cord1
4561,78,99,129,V3_Cord1
4562,78,92,103,V3_Cord1
4563,78,93,106,V3_Cord1
4564,78,89,108,V3_Cord1
4565,78,86,117,V3_Cord1
4566,78,84,103,V3_Cord1
4567,78,82,99,V3_Cord1
4568,78,87,172,V3_Cord1
4569,78,73,108,V3_Cord1
4570,78,70,108,V3_Cord1
4571,78,72,98,V3_Cord1
4572,78,71,117,V3_Cord1
4573,78,68,106,V3_Cord1
4574,78,60,152,V3_Cord1
4575,78,60,159,V3_Cord1
4576,78,60,163,V3_Cord1
4577,78,31,88,V3_Cord1
4578,78,38,175,V3_Cord1
4579,80,122,73,V3_Cord1
4580,80,126,83,V3_Cord1
4581,80,123,86,V3_Cord1
4582,80,114,67,V3_Cord1
4583,80,104,78,V3_Cord1
4584,80,100,72,V3_Cord1
4585,80,103,93,V3_Cord1
4586,80,98,81,V3_Cord1
4587,80,113,144,V3_Cord1
4588,80,93,97,V3_Cord1
4589,80,102,143,V3_Cord1
4590,80,91,106,V3_Cord1
4591,80,92,114,V3_Cord1
4592,80,89,109,V3_Cord1
4593,80,85,94,V3_Cord1
4594,80,85,99,V3_Cord1
4595,80,87,120,V3_Cord1
4596,80,84,102,V3_Cord1
4597,80,81,99,V3_Cord1
4598,80,97,161,V3_Cord1
4599,80,73,110,V3_Cord1
4600,80,71,109,V3_Cord1
4601,80,67,106,V3_Cord1
4602,80,65,109,V3_Cord1
4603,80,82,54,V3_Cord1
4604,80,69,84,V3_Cord1
4605,80,82,51,V3_Cord1
4606,80,47,29,V3_Cord1
4607,80,26,145,V3_Cord1
4608,80,15,83,V3_Cord1
4609,82,104,47,V3_Cord1
4610,82,107,77,V3_Cord1
4611,82,106,79,V3_Cord1
4612,82,107,86,V3_Cord1
4613,82,108,88,V3_Cord1
4614,82,107,92,V3_Cord1
4615,82,110,129,V3_Cord1
4616,82,105,93,V3_Cord1
4617,82,101,82,V3_Cord1
4618,82,110,142,V3_Cord1
4619,82,110,145,V3_Cord1
4620,82,92,73,V3_Cord1
4621,82,106,143,V3_Cord1
4622,82,100,99,V3_Cord1
4623,82,100,122,V3_Cord1
4624,82,103,140,V3_Cord1
4625,82,96,94,V3_Cord1
4626,82,103,143,V3_Cord1
4627,82,96,132,V3_Cord1
4628,82,92,106,V3_Cord1
4629,82,91,112,V3_Cord1
4630,82,89,111,V3_Cord1
4631,82,79,105,V3_Cord1
4632,82,75,99,V3_Cord1
4633,82,72,112,V3_Cord1
4634,82,61,113,V3_Cord1
4635,82,47,57,V3_Cord1
4636,82,50,31,V3_Cord1
4637,84,119,60,V3_Cord1
4638,84,125,71,V3_Cord1
4639,84,118,70,V3_Cord1
4640,84,111,65,V3_Cord1
4641,84,103,61,V3_Cord1
4642,84,115,81,V3_Cord1
4643,84,111,87,V3_Cord1
4644,84,93,52,V3_Cord1
4645,84,102,101,V3_Cord1
4646,84,114,138,V3_Cord1
4647,84,92,101,V3_Cord1
4648,84,91,116,V3_Cord1
4649,84,90,108,V3_Cord1
4650,84,77,119,V3_Cord1
4651,84,72,116,V3_Cord1
4652,84,74,121,V3_Cord1
4653,84,70,116,V3_Cord1
4654,84,68,114,V3_Cord1
4655,84,65,116,V3_Cord1
4656,84,64,116,V3_Cord1
4657,84,64,113,V3_Cord1
4658,84,62,116,V3_Cord1
4659,84,62,118,V3_Cord1
4660,84,61,119,V3_Cord1
4661,84,61,119,V3_Cord1
4662,84,61,119,V3_Cord1
4663,86,121,59,V3_Cord1
4664,86,119,84,V3_Cord1
4665,86,117,83,V3_Cord1
4666,86,115,83,V3_Cord1
4667,86,118,85,V3_Cord1
4668,86,109,86,V3_Cord1
4669,86,102,80,V3_Cord1
4670,86,107,134,V3_Cord1
4671,86,100,101,V3_Cord1
4672,86,99,104,V3_Cord1
4673,86,97,135,V3_Cord1
4674,86,95,96,V3_Cord1
4675,86,96,105,V3_Cord1
4676,86,92,114,V3_Cord1
4677,86,90,108,V3_Cord1
4678,86,90,119,V3_Cord1
4679,86,86,128,V3_Cord1
4680,86,78,117,V3_Cord1
4681,86,72,114,V3_Cord1
4682,86,68,111,V3_Cord1
4683,86,66,105,V3_Cord1
4684,86,64,112,V3_Cord1
4685,86,47,193,V3_Cord1
4686,88,119,85,V3_Cord1
4687,88,117,146,V3_Cord1
4688,88,107,73,V3_Cord1
4689,88,112,84,V3_Cord1
4690,88,113,141,V3_Cord1
4691,88,109,140,V3_Cord1
4692,88,109,141,V3_Cord1
4693,88,102,70,V3_Cord1
4694,88,103,134,V3_Cord1
4695,88,94,109,V3_Cord1
4696,88,73,115,V3_Cord1
4697,88,74,112,V3_Cord1
4698,88,71,111,V3_Cord1
4699,88,69,115,V3_Cord1
4700,88,71,126,V3_Cord1
4701,88,42,167,V3_Cord1
4702,88,40,164,V3_Cord1
4703,88,15,152,V3_Cord1
4704,90,116,147,V3_Cord1
4705,90,110,137,V3_Cord1
4706,90,115,78,V3_Cord1
4707,90,111,89,V3_Cord1
4708,90,108,86,V3_Cord1
4709,90,100,56,V3_Cord1
4710,90,99,101,V3_Cord1
4711,90,95,105,V3_Cord1
4712,90,90,112,V3_Cord1
4713,90,83,123,V3_Cord1
4714,90,86,114,V3_Cord1
4715,90,86,108,V3_Cord1
4716,90,91,101,V3_Cord1
4717,90,82,113,V3_Cord1
4718,90,80,110,V3_Cord1
4719,90,72,110,V3_Cord1
4720,90,68,111,V3_Cord1
4721,90,91,45,V3_Cord1
4722,90,69,109,V3_Cord1
4723,90,69,107,V3_Cord1
4724,90,90,44,V3_Cord1
4725,90,63,119,V3_Cord1
4726,90,61,119,V3_Cord1
4727,90,63,108,V3_Cord1
4728,90,35,158,V3_Cord1
4729,90,46,58,V3_Cord1
4730,90,49,35,V3_Cord1
4731,93,112,134,V3_Cord1
4732,93,110,138,V3_Cord1
4733,93,110,134,V3_Cord1
4734,93,109,88,V3_Cord1
4735,93,107,94,V3_Cord1
4736,93,106,93,V3_Cord1
4737,93,105,83,V3_Cord1
4738,93,107,80,V3_Cord1
4739,93,104,85,V3_Cord1
4740,93,104,85,V3_Cord1
4741,93,104,84,V3_Cord1
4742,93,90,128,V3_Cord1
4743,93,94,104,V3_Cord1
4744,93,83,116,V3_Cord1
4745,93,89,92,V3_Cord1
4746,93,76,112,V3_Cord1
4747,93,65,112,V3_Cord1
4748,93,63,115,V3_Cord1
4749,93,61,114,V3_Cord1
4750,93,31,90,V3_Cord1
4751,93,52,38,V3_Cord1
4752,93,25,77,V3_Cord1
4753,93,25,77,V3_Cord1
4754,95,120,135,V3_Cord1
4755,95,106,129,V3_Cord1
4756,95,104,127,V3_Cord1
4757,95,88,125,V3_Cord1
4758,95,115,84,V3_Cord1
4759,95,105,96,V3_Cord1
4760,95,80,131,V3_Cord1
4761,95,98,104,V3_Cord1
4762,95,83,117,V3_Cord1
4763,95,83,111,V3_Cord1
4764,95,97,84,V3_Cord1
4765,95,96,83,V3_Cord1
4766,95,68,113,V3_Cord1
4767,95,74,98,V3_Cord1
4768,95,72,98,V3_Cord1
4769,95,41,176,V3_Cord1
4770,95,29,166,V3_Cord1
4771,97,112,87,V3_Cord1
4772,97,107,85,V3_Cord1
4773,97,104,92,V3_Cord1
4774,97,103,94,V3_Cord1
4775,97,102,93,V3_Cord1
4776,97,94,100,V3_Cord1
4777,97,91,102,V3_Cord1
4778,97,89,103,V3_Cord1
4779,97,91,120,V3_Cord1
4780,97,85,111,V3_Cord1
4781,97,84,106,V3_Cord1
4782,97,106,143,V3_Cord1
4783,97,81,102,V3_Cord1
4784,97,83,110,V3_Cord1
4785,97,82,110,V3_Cord1
4786,97,92,131,V3_Cord1
4787,97,91,133,V3_Cord1
4788,97,78,115,V3_Cord1
4789,97,76,117,V3_Cord1
4790,97,77,119,V3_Cord1
4791,97,65,110,V3_Cord1
4792,97,61,110,V3_Cord1
4793,97,65,131,V3_Cord1
4794,97,24,169,V3_Cord1
4795,99,112,142,V3_Cord1
4796,99,112,138,V3_Cord1
4797,99,110,135,V3_Cord1
4798,99,118,90,V3_Cord1
4799,99,111,137,V3_Cord1
4800,99,107,128,V3_Cord1
4801,99,102,129,V3_Cord1
4802,99,105,92,V3_Cord1
4803,99,98,120,V3_Cord1
4804,99,103,94,V3_Cord1
4805,99,95,122,V3_Cord1
4806,99,100,97,V3_Cord1
4807,99,102,70,V3_Cord1
4808,99,96,90,V3_Cord1
4809,99,88,112,V3_Cord1
4810,99,86,110,V3_Cord1
4811,99,91,95,V3_Cord1
4812,99,74,119,V3_Cord1
4813,99,73,116,V3_Cord1
4814,99,70,113,V3_Cord1
4815,99,69,114,V3_Cord1
4816,99,65,114,V3_Cord1
4817,99,63,113,V3_Cord1
4818,101,120,60,V3_Cord1
4819,101,107,75,V3_Cord1
4820,101,98,68,V3_Cord1
4821,101,90,63,V3_Cord1
4822,101,96,90,V3_Cord1
4823,101,91,111,V3_Cord1
4824,101,84,119,V3_Cord1
4825,101,79,108,V3_Cord1
4826,101,85,123,V3_Cord1
4827,101,81,122,V3_Cord1
4828,101,74,98,V3_Cord1
4829,101,79,126,V3_Cord1
4830,101,18,84,V3_Cord1
4831,103,93,139,V3_Cord1
4832,103,110,80,V3_Cord1
4833,103,98,104,V3_Cord1
4834,103,91,120,V3_Cord1
4835,103,95,106,V3_Cord1
4836,103,87,120,V3_Cord1
4837,103,94,107,V3_Cord1
4838,103,98,94,V3_Cord1
4839,103,88,104,V3_Cord1
4840,103,74,157,V3_Cord1
4841,103,76,109,V3_Cord1
4842,103,70,113,V3_Cord1
4843,103,64,110,V3_Cord1
4844,103,70,169,V3_Cord1
4845,103,61,109,V3_Cord1
4846,103,45,157,V3_Cord1
4847,103,44,168,V3_Cord1
4848,103,48,188,V3_Cord1
4849,105,106,84,V3_Cord1
4850,105,113,139,V3_Cord1
4851,105,97,99,V3_Cord1
4852,105,103,126,V3_Cord1
4853,105,97,74,V3_Cord1
4854,105,109,139,V3_Cord1
4855,105,102,125,V3_Cord1
4856,105,102,123,V3_Cord1
4857,105,101,133,V3_Cord1
4858,105,92,96,V3_Cord1
4859,105,90,91,V3_Cord1
4860,105,95,126,V3_Cord1
4861,105,94,126,V3_Cord1
4862,105,88,113,V3_Cord1
4863,105,86,98,V3_Cord1
4864,105,86,109,V3_Cord1
4865,105,50,130,V3_Cord1
4866,105,29,58,V3_Cord1
4867,105,45,189,V3_Cord1
4868,108,119,77,V3_Cord1
4869,108,120,82,V3_Cord1
4870,108,111,71,V3_Cord1
4871,108,110,135,V3_Cord1
4872,108,110,136,V3_Cord1
4873,108,116,146,V3_Cord1
4874,108,108,135,V3_Cord1
4875,108,101,126,V3_Cord1
4876,108,100,59,V3_Cord1
4877,108,99,136,V3_Cord1
4878,108,94,102,V3_Cord1
4879,108,94,92,V3_Cord1
4880,108,92,116,V3_Cord1
4881,108,91,96,V3_Cord1
4882,108,91,112,V3_Cord1
4883,108,89,110,V3_Cord1
4884,108,91,130,V3_Cord1
4885,108,89,106,V3_Cord1
4886,108,104,152,V3_Cord1
4887,108,89,103,V3_Cord1
4888,108,86,108,V3_Cord1
4889,108,77,127,V3_Cord1
4890,110,128,74,V3_Cord1
4891,110,128,76,V3_Cord1
4892,110,96,174,V3_Cord1
4893,110,110,85,V3_Cord1
4894,110,108,132,V3_Cord1
4895,110,106,132,V3_Cord1
4896,110,102,80,V3_Cord1
4897,110,104,86,V3_Cord1
4898,110,100,81,V3_Cord1
4899,110,103,127,V3_Cord1
4900,110,101,84,V3_Cord1
4901,110,103,87,V3_Cord1
4902,110,101,85,V3_Cord1
4903,110,100,134,V3_Cord1
4904,110,100,126,V3_Cord1
4905,110,92,133,V3_Cord1
4906,110,92,131,V3_Cord1
4907,110,93,105,V3_Cord1
4908,110,91,117,V3_Cord1
4909,110,91,108,V3_Cord1
4910,110,88,115,V3_Cord1
4911,110,88,112,V3_Cord1
4912,110,89,100,V3_Cord1
4913,110,86,106,V3_Cord1
4914,110,84,107,V3_Cord1
4915,110,28,158,V3_Cord1
4916,110,41,41,V3_Cord1
4917,110,36,39,V3_Cord1
4918,112,110,57,V3_Cord1
4919,112,101,72,V3_Cord1
4920,112,109,129,V3_Cord1
4921,112,109,82,V3_Cord1
4922,112,111,144,V3_Cord1
4923,112,98,97,V3_Cord1
4924,112,95,103,V3_Cord1
4925,112,94,104,V3_Cord1
4926,112,93,111,V3_Cord1
4927,112,92,109,V3_Cord1
4928,112,84,60,V3_Cord1
4929,112,88,117,V3_Cord1
4930,112,80,117,V3_Cord1
4931,112,77,115,V3_Cord1
4932,112,72,115,V3_Cord1
4933,112,63,113,V3_Cord1
4934,112,59,120,V3_Cord1
4935,114,127,72,V3_Cord1
4936,114,116,87,V3_Cord1
4937,114,111,88,V3_Cord1
4938,114,108,146,V3_Cord1
4939,114,102,135,V3_Cord1
4940,114,98,139,V3_Cord1
4941,114,99,96,V3_Cord1
4942,114,95,126,V3_Cord1
4943,114,94,123,V3_Cord1
4944,114,96,104,V3_Cord1
4945,114,92,120,V3_Cord1
4946,114,92,108,V3_Cord1
