z,x,y
789,79,92
245,75,87
520,121,52
340,108,55
260,120,84
672,84,134
60,84,96
92,41,67
105,82,80
556,82,95
493,108,175
688,89,67
114,103,87
419,93,83
567,80,124
162,90,145
547,99,55
112,93,85
657,101,60
311,47,155
178,89,147
534,77,70
255,77,145
474,66,66
606,105,62
297,74,142
359,90,62
732,110,181
69,91,127
318,65,115
629,85,127
786,72,129
589,71,71
324,99,88
487,77,102
544,69,83
711,79,84
743,84,135
616,80,42
619,70,88
580,93,151
149,74,128
240,104,136
773,85,150
609,74,128
368,68,135
475,88,152
270,71,87
176,66,179
411,70,132
505,82,152
111,71,72
781,86,89
695,86,63
597,92,155
256,83,82
15,58,160
297,76,86
66,68,129
334,63,114
772,87,151
10,59,70
749,74,123
779,102,179
315,94,92
771,77,88
187,68,76
751,73,81
490,83,82
199,124,64
457,67,79
461,87,96
126,124,138
736,86,96
68,33,51
538,97,57
317,92,84
306,63,83
290,92,133
584,104,177
447,88,179
139,64,151
341,91,88
321,68,142
347,70,157
669,77,130
475,121,54
54,85,85
354,93,66
788,65,84
428,70,136
465,66,48
85,76,75
113,70,144
98,65,93
364,107,40
251,31,182
341,102,52
519,85,152
98,82,136
678,75,141
429,79,113
276,67,147
0,0,0
455,91,177
758,79,157
543,102,47
683,84,64
670,82,166
10,50,162
585,61,161
748,74,90
435,96,74
602,78,118
203,60,103
555,87,121
730,66,85
278,49,151
483,77,138
312,56,142
767,75,123
254,77,85
227,75,120
199,71,59
413,83,155
404,91,131
110,88,125
698,72,115
251,84,151
264,61,143
163,92,142
586,66,80
84,52,161
566,93,156
711,87,105
714,78,82
111,85,75
424,87,35
358,96,95
503,80,112
693,101,142
71,41,63
523,78,92
47,57,79
664,99,65
731,78,140
411,109,54
558,113,64
250,61,84
539,91,105
748,84,99
73,79,127
64,87,78
652,95,56
502,85,66
134,77,96
429,101,66
591,100,56
695,71,111
726,68,66
336,93,51
587,76,113
580,80,141
631,90,156
124,84,84
348,106,67
629,80,96
152,73,91
269,89,142
515,92,98
225,79,79
759,81,64
271,83,147
499,79,120
710,108,60
755,85,130
687,74,134
286,83,138
65,89,77
578,85,181
0,0,0
258,87,85
33,75,109
209,80,147
630,97,80
693,86,142
269,115,148
76,83,129
637,72,144
150,75,74
763,103,73
584,97,57
225,88,155
57,82,142
89,81,125
692,97,58
291,96,143
703,79,97
552,83,86
721,99,140
99,76,82
720,88,80
624,93,130
1,76,126
623,99,180
111,119,84
420,96,147
320,106,92
621,75,84
745,71,87
261,77,140
298,56,148
237,119,155
0,0,0
573,88,182
0,0,0
41,79,77
119,71,115
532,88,89
783,79,142
182,72,117
89,62,143
350,107,173
262,56,152
724,65,116
759,54,161
656,81,87
618,79,163
644,84,87
585,94,55
569,80,155
438,48,63
113,84,83
243,57,147
568,87,89
679,78,89
246,88,149
254,69,146
694,103,80
175,100,72
530,75,64
11,78,86
354,105,184
377,95,87
114,103,81
165,71,153
455,85,76
106,71,82
763,82,137
77,68,52
138,69,81
211,81,99
562,86,130
781,66,153
97,70,69
711,77,124
263,92,70
449,76,85
733,66,169
570,89,36
519,108,77
176,79,137
422,80,149
411,92,180
245,96,102
116,60,143
404,84,117
70,66,108
637,109,64
254,66,148
365,99,171
217,79,158
542,88,129
744,67,86
257,86,137
623,86,79
522,119,160
555,85,27
250,74,80
625,86,188
257,73,137
443,92,193
788,76,138
498,81,140
586,116,168
708,91,89
386,92,180
342,90,82
15,91,133
312,82,133
173,77,141
716,89,120
283,111,141
733,85,186
523,95,167
69,68,75
190,90,99
768,77,68
71,87,144
460,109,172
370,102,44
71,24,173
372,77,48
479,109,43
743,46,151
399,86,181
340,93,159
107,84,57
91,56,86
696,89,127
716,75,161
774,72,67
394,89,154
676,95,71
615,91,62
571,70,153
298,77,83
568,24,158
0,106,75
458,113,178
416,98,160
307,53,150
590,89,179
538,90,77
27,59,150
333,74,132
144,75,80
689,93,126
149,74,96
652,79,82
72,73,86
163,69,128
399,53,83
349,92,164
764,79,166
347,86,93
782,79,94
249,97,87
704,71,134
764,66,82
100,46,53
380,74,70
0,0,0
425,106,187
615,76,129
391,94,52
674,84,87
567,93,140
241,78,131
557,89,160
360,108,50
104,85,153
348,93,35
654,96,71
156,87,147
503,89,89
642,110,52
417,89,82
670,80,93
561,99,49
644,91,86
591,87,66
738,72,143
559,99,48
298,122,68
742,105,84
222,57,73
486,87,108
659,78,122
522,81,136
673,88,135
611,83,124
262,57,77
183,84,144
384,101,60
418,79,121
447,79,69
375,95,140
742,77,156
603,71,64
181,85,78
587,95,67
444,92,164
710,76,147
334,116,75
286,77,59
89,113,85
617,80,118
674,79,149
416,85,89
150,109,143
170,88,97
758,64,112
430,99,31
692,84,156
750,78,113
113,67,84
653,104,166
310,69,110
421,99,155
83,49,59
519,88,166
31,93,106
268,116,142
453,97,186
440,104,51
478,104,167
464,91,101
0,0,0
407,97,182
536,85,91
618,88,81
498,85,49
542,89,80
526,84,37
304,83,61
57,83,98
131,116,139
32,79,153
269,99,83
437,114,49
757,67,84
92,65,145
564,103,26
58,69,83
683,50,139
448,112,49
79,116,131
545,71,113
537,75,140
261,84,122
323,78,101
464,114,155
131,76,118
386,93,51
760,85,133
20,80,101
124,68,91
243,79,86
722,77,128
623,94,73
111,66,145
77,40,67
256,69,128
193,83,75
498,116,184
716,75,135
674,87,156
724,64,177
231,89,114
118,92,100
778,73,93
500,100,159
288,77,88
785,86,84
225,38,184
431,56,155
629,83,127
108,68,81
242,125,147
722,96,138
76,118,84
369,104,173
617,80,70
115,73,103
651,99,60
291,79,139
366,103,31
710,72,184
750,74,104
70,79,152
213,69,114
499,104,54
382,78,72
464,72,112
285,80,137
252,45,146
80,86,76
382,94,89
577,97,60
405,72,112
605,35,50
292,92,133
304,100,81
492,76,152
699,80,87
571,93,53
309,99,102
567,91,126
509,109,181
487,68,72
306,72,88
559,91,143
594,90,144
554,88,152
597,96,166
624,101,179
183,84,130
512,108,47
584,63,85
165,74,143
76,107,83
39,55,161
128,38,131
299,100,79
152,115,52
208,72,104
743,63,130
415,102,38
696,84,130
626,71,81
391,86,99
704,78,139
435,92,93
631,85,128
316,40,58
202,99,133
688,86,78
508,89,188
768,82,152
301,76,107
436,109,170
476,101,38
623,84,103
772,75,98
111,92,145
115,56,67
178,87,76
429,97,136
717,91,99
597,75,116
767,72,124
743,77,150
684,64,89
519,92,54
644,99,155
138,79,70
629,79,105
270,78,120
623,95,54
93,93,143
505,81,143
148,69,118
696,79,90
168,80,153
289,65,76
294,106,146
104,58,110
86,80,144
713,63,80
788,77,100
465,105,167
676,93,161
278,121,76
688,103,82
292,90,155
69,86,134
671,96,133
438,118,41
157,81,99
733,74,163
721,46,72
247,83,77
396,116,153
269,114,85
461,72,150
787,98,162
613,74,132
463,101,160
186,77,151
522,85,154
745,86,79
757,87,146
168,60,106
0,0,0
742,70,84
0,0,0
726,89,87
215,51,80
682,77,141
338,85,148
163,55,144
542,90,169
37,116,133
711,85,133
452,100,175
364,95,76
501,115,165
612,90,59
267,67,150
72,115,141
220,85,147
697,88,137
656,79,146
688,78,138
725,68,166
604,94,134
139,75,144
725,72,153
274,43,150
7,87,142
129,81,140
153,88,77
128,52,144
489,92,140
146,72,101
358,111,46
299,69,113
216,73,138
500,64,92
483,97,64
698,82,90
384,87,151
307,120,84
554,96,144
253,89,147
374,81,58
87,53,154
432,102,29
252,73,77
79,65,86
321,117,81
151,74,77
418,93,81
225,55,144
529,87,190
395,71,134
474,91,130
234,85,82
739,74,149
568,80,148
101,50,156
712,85,103
65,51,77
248,88,144
503,90,79
140,76,147
197,89,82
146,98,137
749,66,67
727,91,150
483,82,49
757,49,75
743,68,131
309,65,88
248,111,74
55,76,99
456,117,148
660,105,138
333,106,155
724,74,80
68,114,142
724,65,67
95,99,79
663,82,95
558,102,49
614,80,82
742,85,70
307,75,105
535,88,95
668,75,148
695,85,159
143,46,128
502,96,159
785,70,98
587,100,190
337,92,124
112,92,73
426,89,101
711,85,130
395,97,103
106,75,64
655,97,64
250,80,146
454,78,85
92,69,150
500,85,83
709,82,78
559,86,39
233,83,87
430,85,180
777,91,186
288,42,163
671,75,102
132,108,93
318,100,132
756,59,86
535,81,120
521,104,75
577,41,70
784,82,116
759,70,62
754,87,118
441,107,177
337,110,154
503,101,87
749,55,143
140,74,143
242,42,160
2,68,74
289,25,144
694,85,151
69,33,187
64,54,161
628,83,74
326,81,83
410,97,171
82,51,81
292,57,100
518,50,138
154,74,82
655,86,154
765,81,69
86,89,141
157,30,49
135,92,88
643,96,164
366,100,78
600,89,154
731,108,184
340,74,49
635,96,167
489,100,35
427,102,58
382,84,44
34,111,80
583,24,168
771,28,55
745,77,79
28,86,155
519,102,168
679,82,68
522,88,122
311,98,84
554,55,66
280,67,86
463,97,146
566,80,159
611,85,87
785,79,106
70,45,77
97,99,146
321,62,140
476,114,171
303,84,81
313,90,102
152,33,166
723,73,81
302,57,77
590,81,50
293,81,84
328,71,139
450,85,85
110,79,140
221,87,128
242,52,77
680,78,87
755,69,79
554,84,104
379,102,136
63,56,68
224,85,98
751,81,148
558,86,72
113,85,135
135,58,79
249,109,141
567,89,76
721,65,109
481,118,46
433,116,184
201,118,83
373,102,69
778,55,139
255,71,77
427,73,112
192,69,153
95,81,79
73,78,76
625,97,168
558,109,71
371,114,44
264,112,72
135,71,145
600,64,83
472,93,46
213,94,72
495,101,151
547,104,160
469,55,72
608,73,137
308,116,142
298,52,141
574,116,158
136,74,142
613,93,182
598,110,173
145,52,156
285,27,138
232,89,152
323,67,145
153,88,73
306,89,96
112,100,146
338,107,159
701,78,104
677,92,150
92,92,80
63,96,150
333,94,167
319,26,52
271,72,89
746,73,91
241,66,84
636,83,169
467,103,160
506,88,86
784,79,116
439,117,167
450,91,181
682,74,89
353,90,139
673,102,56
399,109,134
185,49,69
223,85,68
504,91,168
709,60,163
668,94,76
242,85,79
452,104,159
301,82,158
432,103,37
424,90,90
746,79,58
143,84,145
627,78,144
229,77,120
449,101,47
129,116,82
554,78,123
323,58,144
164,79,158
562,97,56
352,104,39
437,109,46
378,91,134
547,55,156
689,82,131
100,78,129
420,96,69
266,77,79
272,108,50
513,100,46
299,49,150
0,0,0
425,76,145
418,95,48
104,71,85
31,76,99
607,90,51
706,105,76
665,61,79
318,55,64
450,92,117
218,52,78
119,96,96
225,86,89
88,69,90
236,92,126
442,103,65
567,97,151
739,58,153
127,90,69
169,82,82
511,86,91
239,96,134
691,83,94
115,77,96
551,95,143
340,86,168
335,30,69
100,121,148
568,89,65
651,76,120
516,95,147
783,74,121
474,75,87
337,88,58
92,69,75
389,85,123
738,80,92
263,93,139
272,92,99
76,94,101
325,95,120
631,86,126
458,96,43
469,82,72
538,36,178
720,88,103
148,84,78
756,54,62
476,112,171
120,80,95
661,84,93
429,114,177
456,111,171
686,73,114
579,83,136
225,93,127
707,77,130
684,80,129
342,88,135
364,111,168
642,78,73
680,102,152
767,77,87
785,72,138
660,88,172
377,106,195
572,65,110
635,42,73
95,74,89
285,56,110
558,91,167
341,82,137
503,94,189
122,75,126
395,91,131
752,107,143
118,77,121
570,115,40
255,82,103
568,95,61
700,25,133
202,91,102
194,55,138
57,94,102
264,54,161
760,43,84
454,85,64
122,110,83
509,95,61
60,84,156
379,104,65
126,78,123
215,105,78
713,64,154
110,102,77
368,89,71
69,117,92
451,116,178
186,81,106
482,114,39
259,76,138
266,99,137
51,112,72
676,101,162
729,73,63
667,96,157
214,77,88
429,82,102
329,95,56
459,105,185
221,55,73
436,104,62
470,90,54
302,76,136
122,105,172
154,34,153
445,102,31
137,72,142
296,102,69
246,47,157
374,79,75
141,50,73
597,78,104
68,55,146
266,66,67
633,86,107
201,16,162
117,94,120
78,81,78
599,87,57
691,87,155
754,72,69
276,81,72
464,74,112
771,78,97
569,85,132
64,34,182
237,66,144
383,99,51
602,78,60
723,82,96
454,96,53
642,85,99
276,76,99
641,75,88
104,69,144
427,91,196
305,83,101
475,97,126
343,63,85
647,75,112
648,81,163
124,65,108
441,119,46
16,41,169
367,106,41
271,51,154
291,23,50
328,92,131
311,96,93
769,81,155
507,92,150
307,90,138
772,62,141
391,83,79
27,67,76
419,90,59
128,66,89
749,62,82
184,85,129
384,75,154
242,80,133
466,93,72
742,62,85
310,70,105
707,72,163
371,75,107
256,94,63
150,63,154
712,65,159
753,82,100
574,98,26
74,101,138
334,98,172
305,61,110
171,75,142
535,83,143
151,76,79
589,35,176
124,32,159
671,86,149
251,98,56
753,77,88
786,82,81
332,81,83
764,72,151
360,91,173
740,76,123
76,75,148
278,70,84
55,72,90
109,54,149
463,118,42
772,52,153
257,71,139
737,85,145
494,99,156
509,91,77
646,84,87
144,62,77
358,86,98
134,55,75
242,100,46
306,62,81
412,92,92
692,96,71
713,75,140
598,91,99
200,89,120
171,102,84
169,81,140
717,77,80
466,113,174
389,83,165
537,87,59
482,73,77
397,112,89
607,105,65
210,54,81
676,85,68
439,93,150
568,89,142
332,62,142
483,118,190
399,78,91
247,74,144
679,96,78
285,38,51
376,89,169
201,121,79
293,82,79
203,86,134
133,58,149
455,86,102
621,109,191
690,74,129
543,75,83
293,59,65
429,103,64
251,78,78
385,90,100
314,96,128
777,78,104
298,105,78
216,95,68
726,74,144
135,59,153
278,68,147
352,96,32
133,77,61
254,94,81
626,81,65
641,89,146
244,77,138
374,39,164
461,106,189
473,120,163
127,86,79
746,79,141
268,51,152
325,68,82
116,78,117
428,98,54
320,65,84
344,88,105
69,66,81
549,102,181
172,74,80
221,89,160
351,69,59
285,91,139
131,56,68
460,73,146
664,78,158
48,85,117
632,88,100
600,92,65
596,76,138
86,40,73
608,64,160
191,92,92
474,77,186
325,80,78
160,76,102
650,79,154
421,84,80
522,100,144
270,40,154
428,110,172
253,63,82
742,100,84
761,82,144
523,85,186
315,93,67
193,76,105
495,112,161
128,118,86
227,53,146
677,79,152
111,90,120
134,59,110
405,87,98
604,100,152
599,79,156
603,95,41
134,90,88
577,73,65
304,66,107
79,50,158
596,91,77
7,74,149
11,78,130
83,94,124
106,86,72
453,117,154
630,106,156
125,99,88
458,95,39
325,63,86
705,78,124
385,27,159
786,75,73
245,98,76
183,108,134
535,102,161
305,108,80
751,69,86
758,76,153
318,41,137
99,54,152
743,63,149
278,81,97
672,80,77
541,81,65
615,84,136
428,103,167
761,64,55
44,80,96
138,38,157
508,92,126
615,79,80
125,99,143
105,103,83
342,81,102
752,73,74
717,72,154
746,65,164
261,39,66
87,80,146
108,48,69
652,90,134
534,76,54
34,74,119
413,94,155
84,92,148
450,113,169
193,69,140
479,77,161
289,57,87
208,33,61
4,69,148
780,81,87
313,102,91
332,121,163
243,86,77
681,69,88
743,59,83
299,69,148
239,88,116
486,115,164
771,78,88
586,69,80
245,72,117
283,107,90
760,72,141
289,93,100
377,84,96
635,82,151
676,71,59
102,68,72
109,54,157
421,95,57
695,88,145
764,64,138
754,97,79
747,68,57
111,59,113
204,94,125
500,87,134
73,65,109
150,112,80
333,90,129
262,74,82
417,95,125
610,111,151
534,84,92
770,86,140
35,72,75
648,86,152
412,82,126
431,95,180
315,84,131
108,73,51
13,73,155
753,77,163
316,101,140
637,80,51
581,85,129
477,106,49
248,71,146
544,75,112
61,105,129
52,115,60
784,68,129
38,78,137
374,100,51
744,80,68
511,81,109
151,99,145
637,74,79
313,60,145
268,98,124
634,79,156
87,104,133
340,109,179
487,97,50
778,77,150
283,67,143
288,65,155
269,75,148
418,68,75
644,95,137
780,77,95
112,62,150
57,65,143
252,88,80
333,112,57
566,75,84
9,52,170
282,65,139
298,100,81
320,65,107
785,83,87
535,83,141
690,75,75
86,71,113
506,92,125
620,82,128
701,79,179
65,97,146
318,86,141
684,66,110
297,96,139
330,103,185
519,80,59
372,100,172
327,99,89
33,41,64
393,72,114
518,118,167
665,80,128
780,96,151
354,86,183
60,103,86
363,94,30
763,50,145
468,103,31
754,87,127
776,83,125
487,101,196
111,99,132
657,69,133
168,100,145
286,76,147
461,58,81
698,96,152
738,68,127
108,98,91
247,107,84
627,92,168
761,52,85
355,99,133
240,76,84
505,96,182
765,87,158
573,80,87
83,76,82
651,110,58
359,97,85
475,85,132
402,110,164
540,84,150
566,77,156
236,77,133
707,98,74
605,73,90
579,89,139
120,86,79
210,90,136
685,79,77
386,114,180
430,94,155
417,114,54
755,70,80
411,95,35
706,77,58
342,35,72
319,75,152
247,92,123
224,83,129
326,89,88
279,68,164
458,93,134
768,47,77
99,48,166
616,97,53
668,75,68
780,70,126
418,88,140
132,40,32
371,93,84
462,80,156
691,78,91
317,99,92
690,85,80
357,118,45
92,67,112
188,124,159
112,56,152
119,121,86
706,53,144
787,69,139
378,103,175
0,0,0
473,119,45
610,84,118
84,90,138
65,88,136
681,69,138
700,45,155
784,87,72
419,97,81
463,75,91
664,88,65
135,66,148
0,0,0
732,84,123
673,83,69
709,89,104
687,73,130
480,83,93
202,120,88
601,94,127
256,83,73
446,91,178
559,94,59
447,35,88
644,62,84
67,86,86
581,87,102
749,72,65
393,83,64
586,111,80
454,85,131
741,79,88
600,75,152
149,68,66
579,81,123
484,78,41
140,109,84
682,76,143
150,88,156
70,88,104
65,56,152
129,90,100
701,65,85
651,82,146
500,86,92
779,70,116
451,92,128
781,81,98
121,75,158
684,90,88
0,0,0
329,68,145
573,112,59
433,113,69
0,0,0
564,74,110
735,88,85
457,108,40
167,46,71
623,123,50
382,120,52
240,69,84
502,104,173
788,66,170
650,86,80
126,83,142
256,93,143
544,81,79
266,67,88
641,81,137
679,83,154
344,99,175
754,75,81
774,86,73
518,90,169
121,84,106
0,0,0
474,113,153
267,103,147
280,40,73
632,95,146
465,90,77
479,109,37
133,82,97
523,51,155
508,100,81
461,104,60
786,100,51
614,74,76
639,105,135
512,78,109
381,93,87
763,81,104
193,95,130
198,88,64
250,60,146
575,81,137
782,93,138
413,92,166
647,44,60
102,77,145
338,98,60
95,75,156
106,78,131
593,113,181
736,80,109
439,84,134
580,102,63
158,90,129
268,61,137
712,77,99
679,66,90
580,84,78
450,102,58
354,98,69
705,81,81
778,67,138
129,89,152
81,116,142
758,85,155
273,104,80
342,87,175
498,82,129
244,85,90
277,77,79
520,90,86
76,70,180
340,87,134
310,83,142
405,99,62
97,110,83
70,113,136
248,79,144
643,88,75
644,80,143
285,63,137
728,79,81
195,105,81
340,101,57
693,91,79
227,77,69
645,83,76
597,84,68
378,86,87
148,68,147
562,104,196
614,74,153
463,70,71
600,90,81
409,117,82
0,0,0
488,93,65
195,79,142
255,77,132
147,115,83
324,16,82
731,79,136
204,47,161
455,91,93
682,80,86
562,85,81
272,49,156
481,84,92
607,75,74
519,81,111
545,94,178
550,88,89
89,56,72
255,91,124
345,103,33
713,57,82
675,84,130
180,89,83
250,79,133
165,87,79
197,85,137
585,81,106
236,84,81
324,77,86
248,84,81
653,99,81
620,85,162
566,88,169
239,78,91
719,69,145
0,0,0
269,77,111
728,80,141
125,96,147
326,86,140
494,100,182
788,75,109
555,99,65
168,64,98
759,104,40
308,75,135
674,87,146
597,93,190
703,92,166
623,99,61
309,79,119
634,100,151
61,64,150
783,75,117
781,71,114
314,81,79
763,48,72
737,92,137
556,94,34
0,0,0
462,82,141
333,110,163
213,89,70
714,72,83
645,91,26
139,71,140
474,107,156
591,95,70
571,73,50
226,82,102
645,77,133
523,81,135
291,85,128
383,89,153
554,75,67
651,69,131
306,99,78
120,33,69
545,85,137
168,82,138
585,99,152
99,114,145
9,115,80
436,89,89
116,65,163
723,71,91
512,76,114
770,68,94
478,83,137
419,91,80
543,70,83
362,98,104
350,106,146
188,89,73
753,73,91
109,74,105
689,80,86
389,89,65
114,90,158
488,106,186
713,99,80
634,97,61
403,74,53
331,116,172
282,73,147
280,41,71
32,74,73
701,76,139
719,77,180
329,77,147
224,79,84
189,72,82
601,68,81
652,92,172
573,80,57
78,63,110
66,69,92
650,32,79
626,80,73
716,82,101
307,117,80
675,53,86
67,120,81
300,61,147
294,108,147
735,78,143
0,0,0
91,77,125
383,101,162
321,123,166
180,66,78
95,91,125
558,105,61
104,88,133
375,97,167
516,78,152
599,83,123
92,83,129
649,81,141
266,88,104
399,81,79
0,0,0
471,105,165
579,78,151
241,76,75
565,76,131
727,88,157
119,96,79
648,84,46
461,110,186
31,77,158
364,93,70
487,93,76
576,85,63
439,103,54
238,79,80
293,76,131
195,81,145
675,95,147
724,86,134
434,97,71
770,73,88
250,68,147
496,94,132
789,110,163
474,83,102
339,96,73
141,87,131
517,97,50
144,86,77
0,0,0
296,85,127
339,100,48
329,80,80
651,73,106
366,106,158
196,57,74
150,78,140
130,77,66
147,42,71
130,73,75
724,90,78
734,82,90
777,72,135
428,92,154
737,73,138
737,83,99
224,36,69
655,85,86
132,91,83
559,87,141
572,81,146
329,85,119
328,85,125
90,56,74
243,80,164
99,75,158
418,97,163
376,86,102
243,54,140
736,68,108
68,72,71
405,97,131
158,70,118
449,71,55
584,93,144
491,94,91
381,83,100
121,61,71
125,83,53
697,101,143
184,95,98
229,87,88
488,95,42
248,62,80
262,117,138
287,70,87
603,67,81
173,68,148
348,88,93
686,86,67
768,82,124
671,107,72
649,94,151
94,92,82
29,68,76
58,68,85
788,96,53
306,62,84
102,76,156
366,93,55
543,80,67
256,77,147
426,96,33
149,89,84
450,96,94
755,65,158
330,66,137
31,72,123
113,94,70
423,85,155
508,19,78
538,60,84
271,29,65
178,51,146
312,85,96
0,0,0
515,80,62
138,98,89
750,63,134
131,81,131
185,84,94
780,72,84
551,94,140
393,101,66
80,67,77
653,88,142
170,111,144
721,69,152
668,84,98
698,74,84
209,85,140
155,42,159
138,100,78
513,81,94
345,83,97
157,111,139
135,63,148
261,103,58
725,82,82
127,100,137
424,81,45
118,65,74
600,75,118
128,76,146
120,119,155
747,72,107
337,105,170
373,99,44
59,83,128
108,56,115
170,98,179
183,64,141
112,63,80
98,92,138
655,50,156
226,80,135
290,57,112
241,73,135
76,57,145
659,81,67
323,95,96
399,82,180
619,38,169
661,73,163
723,49,140
487,82,167
463,78,146
649,74,68
463,84,41
337,79,90
291,101,75
644,80,82
454,74,88
464,77,77
676,68,138
273,66,145
237,85,66
165,84,87
543,98,155
155,67,81
745,62,143
6,82,151
500,103,34
159,91,83
235,74,78
206,57,145
198,82,143
133,112,132
536,80,114
662,74,144
192,79,118
587,115,178
170,84,98
436,103,161
657,85,168
74,82,120
110,68,146
522,94,160
320,89,96
227,24,175
650,83,79
16,51,151
376,70,159
134,20,148
789,79,67
787,71,85
506,86,161
476,108,172
0,0,0
622,109,173
58,52,72
220,57,105
237,117,157
613,84,61
682,102,160
750,72,85
518,95,124
181,84,84
455,89,122
580,66,140
293,75,144
204,90,120
75,58,71
633,61,69
726,74,81
756,75,136
377,96,99
774,75,85
161,74,82
270,61,110
362,84,134
781,82,141
311,75,139
723,80,99
471,108,131
467,59,91
72,69,99
292,64,105
763,83,155
623,82,79
378,99,168
511,80,50
774,70,144
100,44,70
260,86,86
700,68,91
758,72,145
109,82,137
5,51,60
269,70,81
590,73,121
591,96,69
319,53,77
399,96,31
211,89,85
767,24,138
701,72,123
789,102,45
179,49,161
468,84,133
735,71,85
691,69,126
144,45,50
241,84,73
475,89,117
469,112,192
59,83,126
408,80,83
655,80,124
489,106,45
215,69,77
565,84,171
601,76,122
603,102,173
284,109,79
507,52,64
444,109,53
403,101,176
10,75,141
767,69,93
472,102,136
310,63,126
674,68,182
261,97,59
228,78,101
163,79,135
681,84,100
740,84,79
0,0,0
502,83,175
141,84,141
709,68,157
655,83,63
108,64,141
641,75,86
259,82,89
753,55,69
248,117,135
382,92,183
90,71,73
298,81,140
257,78,142
654,85,94
305,68,149
774,56,146
703,92,93
249,71,79
598,94,159
287,124,143
585,92,67
201,63,77
0,0,0
96,44,69
376,94,136
549,85,41
706,91,85
625,69,140
689,39,169
251,83,128
582,91,176
705,83,92
691,80,81
38,47,148
691,54,89
375,69,116
224,95,101
374,71,79
346,116,171
246,73,78
454,107,182
254,74,64
184,82,128
385,92,46
92,64,146
341,83,130
710,86,70
464,99,67
455,89,100
0,0,0
295,59,114
275,83,136
432,113,143
262,72,142
609,73,112
548,90,148
749,68,142
193,78,133
110,65,143
68,45,63
760,101,82
527,89,178
552,106,179
576,95,96
598,90,169
664,80,72
314,98,80
250,68,74
543,95,152
174,93,145
293,73,77
627,40,68
449,87,128
549,105,180
558,100,63
480,86,79
562,80,136
764,73,79
218,85,123
184,94,151
426,93,145
547,82,135
291,71,86
554,99,170
324,68,147
626,88,44
110,54,149
326,99,123
559,104,48
144,82,121
20,59,124
787,96,46
437,109,181
230,89,146
780,80,137
676,85,157
626,86,125
426,116,157
540,109,74
766,68,88
716,64,109
725,75,125
257,83,94
431,80,171
624,83,188
9,84,140
618,60,88
182,66,87
561,48,155
388,94,49
752,82,76
121,76,142
147,80,79
721,101,138
137,49,153
761,58,139
222,109,143
400,96,183
211,88,95
563,85,73
554,96,158
372,96,48
620,67,147
300,65,83
643,76,114
604,79,112
619,89,60
94,94,77
689,106,161
603,81,89
765,78,145
154,113,84
601,91,83
84,76,138
552,84,125
311,90,125
785,80,81
451,90,81
169,65,142
105,44,148
723,82,97
384,76,53
10,52,62
173,81,82
442,105,50
199,72,141
462,115,47
72,73,125
725,81,120
480,98,192
753,86,161
533,108,54
691,95,144
643,107,76
174,96,151
745,65,139
431,98,53
740,75,114
689,84,126
140,67,101
671,83,129
169,85,134
274,81,144
787,67,135
531,113,173
320,71,85
104,90,85
318,60,148
605,77,110
415,84,180
196,127,76
66,93,86
23,79,108
390,81,31
479,118,50
353,92,90
522,91,172
730,73,70
543,99,170
476,85,64
727,70,115
134,87,96
654,94,149
779,59,163
349,112,57
456,87,138
74,125,75
116,86,121
695,69,84
113,69,80
454,115,50
516,67,140
691,72,93
486,107,186
408,82,192
15,104,142
168,74,118
373,117,40
492,114,52
238,49,68
546,83,137
707,71,133
321,37,171
63,45,153
149,74,81
80,68,137
291,105,142
685,77,84
665,88,186
783,83,129
263,110,79
571,93,86
563,92,78
777,72,84
4,82,138
244,61,80
719,63,102
123,89,80
675,82,59
516,91,44
52,47,156
444,108,48
205,93,133
595,74,111
662,59,53
505,81,137
652,94,141
595,65,79
390,94,165
83,84,111
222,113,84
126,107,140
405,98,44
352,96,181
347,96,58
677,71,112
415,102,85
753,75,87
652,91,149
261,60,148
471,117,48
544,107,168
167,70,141
661,111,53
705,88,151
600,74,83
293,95,142
381,104,179
424,97,183
513,110,29
640,85,77
330,82,107
147,82,75
605,81,87
535,81,129
658,91,150
660,103,50
239,51,144
488,104,180
656,63,89
292,80,86
115,48,144
199,75,147
776,54,86
619,85,78
105,64,117
132,81,86
144,79,60
775,90,153
755,73,62
370,73,38
519,71,158
759,85,98
163,93,85
516,94,182
428,106,175
284,93,83
680,108,159
344,85,61
488,90,130
354,81,126
137,88,103
115,71,159
100,88,97
134,88,139
145,65,80
240,87,75
455,112,43
270,99,93
654,114,59
563,92,141
565,103,174
515,31,166
630,79,83
8,70,152
290,85,142
634,94,159
675,71,111
290,78,84
754,87,90
408,105,188
318,115,146
325,66,142
37,90,136
509,99,177
60,84,133
615,81,132
275,62,141
753,75,87
100,111,136
127,67,145
452,110,182
92,76,148
647,104,90
627,100,63
740,77,148
70,75,84
321,51,148
345,110,182
437,107,175
589,93,172
86,74,135
466,69,138
351,81,141
368,101,123
502,89,85
62,74,72
398,118,178
773,75,132
0,79,129
314,70,141
789,78,88
124,58,107
425,92,107
765,66,57
624,88,80
495,98,196
788,70,93
93,92,119
230,78,106
253,114,87
413,103,191
293,84,106
101,52,71
335,80,87
727,101,80
121,88,94
98,53,155
58,77,98
550,116,173
567,96,154
504,89,137
288,89,90
184,97,86
358,112,167
94,83,116
351,72,142
355,115,65
712,79,69
232,78,131
680,87,131
554,80,61
499,90,58
301,112,91
